#Lambda	Flux
28.133	0.48974
28.134	0.49007
28.135	0.49040
28.136	0.49073
28.137	0.49105
28.138	0.49138
28.139	0.49169
28.140	0.49201
28.141	0.49232
28.142	0.49263
28.143	0.49294
28.144	0.49324
28.145	0.49354
28.146	0.49384
28.147	0.49414
28.148	0.49443
28.149	0.49472
28.150	0.49501
28.151	0.49530
28.152	0.49558
28.153	0.49586
28.154	0.49614
28.155	0.49641
28.156	0.49668
28.157	0.49695
28.158	0.49722
28.159	0.49749
28.160	0.49775
28.161	0.49801
28.162	0.49827
28.163	0.49852
28.164	0.49878
28.165	0.49903
28.166	0.49928
28.167	0.49952
28.168	0.49977
28.169	0.50001
28.170	0.50025
28.171	0.50048
28.172	0.50071
28.173	0.50094
28.174	0.50116
28.175	0.50137
28.176	0.50158
28.177	0.50179
28.178	0.50200
28.179	0.50220
28.180	0.50239
28.181	0.50258
28.182	0.50277
28.183	0.50296
28.184	0.50314
28.185	0.50331
28.186	0.50349
28.187	0.50366
28.188	0.50382
28.189	0.50399
28.190	0.50415
28.191	0.50430
28.192	0.50446
28.193	0.50461
28.194	0.50476
28.195	0.50490
28.196	0.50504
28.197	0.50518
28.198	0.50532
28.199	0.50546
28.200	0.50559
28.201	0.50572
28.202	0.50584
28.203	0.50597
28.204	0.50609
28.205	0.50621
28.206	0.50633
28.207	0.50644
28.208	0.50656
28.209	0.50667
28.210	0.50678
28.211	0.50689
28.212	0.50700
28.213	0.50710
28.214	0.50720
28.215	0.50731
28.216	0.50741
28.217	0.50751
28.218	0.50761
28.219	0.50770
28.220	0.50780
28.221	0.50789
28.222	0.50799
28.223	0.50808
28.224	0.50817
28.225	0.50826
28.226	0.50836
28.227	0.50845
28.228	0.50854
28.229	0.50862
28.230	0.50871
28.231	0.50880
28.232	0.50889
28.233	0.50898
28.234	0.50907
28.235	0.50916
28.236	0.50924
28.237	0.50933
28.238	0.50942
28.239	0.50951
28.240	0.50960
28.241	0.50969
28.242	0.50978
28.243	0.50987
28.244	0.50996
28.245	0.51005
28.246	0.51014
28.247	0.51023
28.248	0.51033
28.249	0.51042
28.250	0.51052
28.251	0.51061
28.252	0.51070
28.253	0.51079
28.254	0.51089
28.255	0.51098
28.256	0.51107
28.257	0.51115
28.258	0.51124
28.259	0.51133
28.260	0.51142
28.261	0.51150
28.262	0.51159
28.263	0.51167
28.264	0.51176
28.265	0.51184
28.266	0.51192
28.267	0.51200
28.268	0.51208
28.269	0.51216
28.270	0.51224
28.271	0.51232
28.272	0.51239
28.273	0.51247
28.274	0.51255
28.275	0.51262
28.276	0.51269
28.277	0.51277
28.278	0.51284
28.279	0.51291
28.280	0.51298
28.281	0.51305
28.282	0.51311
28.283	0.51318
28.284	0.51325
28.285	0.51331
28.286	0.51338
28.287	0.51344
28.288	0.51350
28.289	0.51356
28.290	0.51362
28.291	0.51368
28.292	0.51374
28.293	0.51380
28.294	0.51386
28.295	0.51391
28.296	0.51397
28.297	0.51402
28.298	0.51407
28.299	0.51412
28.300	0.51417
28.301	0.51422
28.302	0.51427
28.303	0.51432
28.304	0.51436
28.305	0.51441
28.306	0.51445
28.307	0.51450
28.308	0.51454
28.309	0.51458
28.310	0.51462
28.311	0.51466
28.312	0.51469
28.313	0.51473
28.314	0.51477
28.315	0.51480
28.316	0.51483
28.317	0.51487
28.318	0.51490
28.319	0.51493
28.320	0.51495
28.321	0.51498
28.322	0.51501
28.323	0.51503
28.324	0.51506
28.325	0.51508
28.326	0.51510
28.327	0.51512
28.328	0.51514
28.329	0.51516
28.330	0.51518
28.331	0.51520
28.332	0.51522
28.333	0.51524
28.334	0.51527
28.335	0.51530
28.336	0.51532
28.337	0.51535
28.338	0.51538
28.339	0.51541
28.340	0.51544
28.341	0.51547
28.342	0.51550
28.343	0.51554
28.344	0.51557
28.345	0.51560
28.346	0.51563
28.347	0.51567
28.348	0.51570
28.349	0.51573
28.350	0.51576
28.351	0.51579
28.352	0.51582
28.353	0.51585
28.354	0.51588
28.355	0.51591
28.356	0.51594
28.357	0.51597
28.358	0.51599
28.359	0.51601
28.360	0.51604
28.361	0.51606
28.362	0.51608
28.363	0.51609
28.364	0.51611
28.365	0.51612
28.366	0.51613
28.367	0.51614
28.368	0.51615
28.369	0.51616
28.370	0.51616
28.371	0.51616
28.372	0.51616
28.373	0.51615
28.374	0.51614
28.375	0.51613
28.376	0.51612
28.377	0.51610
28.378	0.51608
28.379	0.51605
28.380	0.51602
28.381	0.51599
28.382	0.51596
28.383	0.51592
28.384	0.51588
28.385	0.51583
28.386	0.51578
28.387	0.51572
28.388	0.51566
28.389	0.51560
28.390	0.51553
28.391	0.51546
28.392	0.51538
28.393	0.51530
28.394	0.51521
28.395	0.51512
28.396	0.51502
28.397	0.51492
28.398	0.51481
28.399	0.51470
28.400	0.51458
28.401	0.51445
28.402	0.51432
28.403	0.51418
28.404	0.51404
28.405	0.51389
28.406	0.51374
28.407	0.51358
28.408	0.51341
28.409	0.51324
28.410	0.51306
28.411	0.51288
28.412	0.51269
28.413	0.51251
28.414	0.51232
28.415	0.51213
28.416	0.51194
28.417	0.51175
28.418	0.51155
28.419	0.51136
28.420	0.51116
28.421	0.51095
28.422	0.51075
28.423	0.51054
28.424	0.51032
28.425	0.51011
28.426	0.50989
28.427	0.50967
28.428	0.50945
28.429	0.50922
28.430	0.50899
28.431	0.50875
28.432	0.50852
28.433	0.50828
28.434	0.50803
28.435	0.50778
28.436	0.50753
28.437	0.50728
28.438	0.50702
28.439	0.50675
28.440	0.50649
28.441	0.50622
28.442	0.50594
28.443	0.50566
28.444	0.50538
28.445	0.50509
28.446	0.50480
28.447	0.50450
28.448	0.50420
28.449	0.50389
28.450	0.50358
28.451	0.50326
28.452	0.50294
28.453	0.50262
28.454	0.50229
28.455	0.50195
28.456	0.50161
28.457	0.50127
28.458	0.50091
28.459	0.50056
28.460	0.50020
28.461	0.49983
28.462	0.49946
28.463	0.49908
28.464	0.49869
28.465	0.49830
28.466	0.49791
28.467	0.49751
28.468	0.49710
28.469	0.49669
28.470	0.49627
28.471	0.49584
28.472	0.49541
28.473	0.49497
28.474	0.49452
28.475	0.49407
28.476	0.49362
28.477	0.49315
28.478	0.49268
28.479	0.49220
28.480	0.49172
28.481	0.49123
28.482	0.49073
28.483	0.49022
28.484	0.48971
28.485	0.48919
28.486	0.48867
28.487	0.48813
28.488	0.48759
28.489	0.48704
28.490	0.48649
28.491	0.48592
28.492	0.48535
28.493	0.48477
28.494	0.48418
28.495	0.48359
28.496	0.48299
28.497	0.48238
28.498	0.48177
28.499	0.48114
28.500	0.48051
28.501	0.47988
28.502	0.47924
28.503	0.47859
28.504	0.47793
28.505	0.47727
28.506	0.47660
28.507	0.47592
28.508	0.47524
28.509	0.47455
28.510	0.47385
28.511	0.47315
28.512	0.47244
28.513	0.47173
28.514	0.47101
28.515	0.47029
28.516	0.46956
28.517	0.46882
28.518	0.46808
28.519	0.46733
28.520	0.46658
28.521	0.46582
28.522	0.46505
28.523	0.46428
28.524	0.46351
28.525	0.46273
28.526	0.46195
28.527	0.46116
28.528	0.46036
28.529	0.45956
28.530	0.45876
28.531	0.45795
28.532	0.45714
28.533	0.45632
28.534	0.45550
28.535	0.45467
28.536	0.45384
28.537	0.45301
28.538	0.45217
28.539	0.45133
28.540	0.45048
28.541	0.44963
28.542	0.44878
28.543	0.44792
28.544	0.44706
28.545	0.44619
28.546	0.44532
28.547	0.44445
28.548	0.44357
28.549	0.44270
28.550	0.44181
28.551	0.44093
28.552	0.44004
28.553	0.43915
28.554	0.43826
28.555	0.43736
28.556	0.43646
28.557	0.43556
28.558	0.43465
28.559	0.43374
28.560	0.43284
28.561	0.43192
28.562	0.43101
28.563	0.43009
28.564	0.42917
28.565	0.42825
28.566	0.42733
28.567	0.42640
28.568	0.42548
28.569	0.42455
28.570	0.42362
28.571	0.42269
28.572	0.42175
28.573	0.42081
28.574	0.41986
28.575	0.41891
28.576	0.41794
28.577	0.41697
28.578	0.41600
28.579	0.41501
28.580	0.41402
28.581	0.41303
28.582	0.41203
28.583	0.41102
28.584	0.41000
28.585	0.40899
28.586	0.40796
28.587	0.40693
28.588	0.40589
28.589	0.40485
28.590	0.40381
28.591	0.40276
28.592	0.40170
28.593	0.40064
28.594	0.39958
28.595	0.39851
28.596	0.39744
28.597	0.39636
28.598	0.39528
28.599	0.39420
28.600	0.39311
28.601	0.39202
28.602	0.39093
28.603	0.38983
28.604	0.38873
28.605	0.38763
28.606	0.38652
28.607	0.38542
28.608	0.38431
28.609	0.38319
28.610	0.38208
28.611	0.38096
28.612	0.37985
28.613	0.37873
28.614	0.37761
28.615	0.37649
28.616	0.37537
28.617	0.37424
28.618	0.37312
28.619	0.37199
28.620	0.37087
28.621	0.36974
28.622	0.36862
28.623	0.36749
28.624	0.36636
28.625	0.36524
28.626	0.36411
28.627	0.36299
28.628	0.36186
28.629	0.36074
28.630	0.35962
28.631	0.35850
28.632	0.35738
28.633	0.35626
28.634	0.35514
28.635	0.35403
28.636	0.35291
28.637	0.35180
28.638	0.35069
28.639	0.34959
28.640	0.34848
28.641	0.34738
28.642	0.34628
28.643	0.34518
28.644	0.34409
28.645	0.34300
28.646	0.34191
28.647	0.34083
28.648	0.33975
28.649	0.33867
28.650	0.33760
28.651	0.33653
28.652	0.33547
28.653	0.33441
28.654	0.33335
28.655	0.33229
28.656	0.33123
28.657	0.33017
28.658	0.32911
28.659	0.32804
28.660	0.32698
28.661	0.32591
28.662	0.32484
28.663	0.32377
28.664	0.32270
28.665	0.32163
28.666	0.32056
28.667	0.31949
28.668	0.31841
28.669	0.31734
28.670	0.31626
28.671	0.31519
28.672	0.31411
28.673	0.31304
28.674	0.31196
28.675	0.31089
28.676	0.30981
28.677	0.30874
28.678	0.30766
28.679	0.30659
28.680	0.30551
28.681	0.30444
28.682	0.30336
28.683	0.30229
28.684	0.30122
28.685	0.30015
28.686	0.29908
28.687	0.29801
28.688	0.29694
28.689	0.29587
28.690	0.29480
28.691	0.29374
28.692	0.29268
28.693	0.29161
28.694	0.29055
28.695	0.28949
28.696	0.28844
28.697	0.28738
28.698	0.28633
28.699	0.28528
28.700	0.28423
28.701	0.28318
28.702	0.28213
28.703	0.28109
28.704	0.28005
28.705	0.27901
28.706	0.27798
28.707	0.27694
28.708	0.27591
28.709	0.27488
28.710	0.27386
28.711	0.27284
28.712	0.27182
28.713	0.27080
28.714	0.26979
28.715	0.26878
28.716	0.26778
28.717	0.26677
28.718	0.26578
28.719	0.26478
28.720	0.26379
28.721	0.26280
28.722	0.26182
28.723	0.26084
28.724	0.25986
28.725	0.25889
28.726	0.25792
28.727	0.25696
28.728	0.25600
28.729	0.25505
28.730	0.25410
28.731	0.25315
28.732	0.25221
28.733	0.25128
28.734	0.25035
28.735	0.24942
28.736	0.24850
28.737	0.24758
28.738	0.24667
28.739	0.24575
28.740	0.24484
28.741	0.24394
28.742	0.24303
28.743	0.24213
28.744	0.24123
28.745	0.24034
28.746	0.23945
28.747	0.23855
28.748	0.23767
28.749	0.23678
28.750	0.23590
28.751	0.23502
28.752	0.23415
28.753	0.23327
28.754	0.23240
28.755	0.23153
28.756	0.23067
28.757	0.22980
28.758	0.22894
28.759	0.22809
28.760	0.22723
28.761	0.22638
28.762	0.22553
28.763	0.22469
28.764	0.22384
28.765	0.22300
28.766	0.22217
28.767	0.22133
28.768	0.22050
28.769	0.21967
28.770	0.21884
28.771	0.21802
28.772	0.21720
28.773	0.21638
28.774	0.21556
28.775	0.21475
28.776	0.21394
28.777	0.21313
28.778	0.21233
28.779	0.21153
28.780	0.21073
28.781	0.20993
28.782	0.20914
28.783	0.20835
28.784	0.20756
28.785	0.20678
28.786	0.20599
28.787	0.20521
28.788	0.20444
28.789	0.20366
28.790	0.20289
28.791	0.20212
28.792	0.20136
28.793	0.20060
28.794	0.19984
28.795	0.19908
28.796	0.19832
28.797	0.19757
28.798	0.19682
28.799	0.19608
28.800	0.19533
28.801	0.19459
28.802	0.19386
28.803	0.19312
28.804	0.19239
28.805	0.19166
28.806	0.19093
28.807	0.19021
28.808	0.18949
28.809	0.18877
28.810	0.18806
28.811	0.18734
28.812	0.18663
28.813	0.18593
28.814	0.18522
28.815	0.18452
28.816	0.18382
28.817	0.18313
28.818	0.18243
28.819	0.18174
28.820	0.18106
28.821	0.18037
28.822	0.17969
28.823	0.17902
28.824	0.17834
28.825	0.17767
28.826	0.17700
28.827	0.17634
28.828	0.17568
28.829	0.17502
28.830	0.17436
28.831	0.17371
28.832	0.17306
28.833	0.17241
28.834	0.17177
28.835	0.17113
28.836	0.17049
28.837	0.16986
28.838	0.16923
28.839	0.16860
28.840	0.16797
28.841	0.16735
28.842	0.16673
28.843	0.16611
28.844	0.16550
28.845	0.16489
28.846	0.16428
28.847	0.16367
28.848	0.16307
28.849	0.16247
28.850	0.16187
28.851	0.16127
28.852	0.16068
28.853	0.16009
28.854	0.15950
28.855	0.15892
28.856	0.15834
28.857	0.15776
28.858	0.15718
28.859	0.15660
28.860	0.15603
28.861	0.15546
28.862	0.15490
28.863	0.15433
28.864	0.15377
28.865	0.15321
28.866	0.15265
28.867	0.15210
28.868	0.15154
28.869	0.15099
28.870	0.15045
28.871	0.14990
28.872	0.14936
28.873	0.14882
28.874	0.14828
28.875	0.14774
28.876	0.14721
28.877	0.14668
28.878	0.14615
28.879	0.14562
28.880	0.14509
28.881	0.14457
28.882	0.14405
28.883	0.14353
28.884	0.14301
28.885	0.14250
28.886	0.14199
28.887	0.14148
28.888	0.14097
28.889	0.14046
28.890	0.13996
28.891	0.13946
28.892	0.13895
28.893	0.13846
28.894	0.13796
28.895	0.13746
28.896	0.13697
28.897	0.13648
28.898	0.13599
28.899	0.13550
28.900	0.13502
28.901	0.13454
28.902	0.13405
28.903	0.13357
28.904	0.13310
28.905	0.13262
28.906	0.13215
28.907	0.13168
28.908	0.13121
28.909	0.13074
28.910	0.13028
28.911	0.12981
28.912	0.12935
28.913	0.12890
28.914	0.12844
28.915	0.12799
28.916	0.12754
28.917	0.12709
28.918	0.12664
28.919	0.12620
28.920	0.12575
28.921	0.12531
28.922	0.12487
28.923	0.12444
28.924	0.12401
28.925	0.12357
28.926	0.12314
28.927	0.12272
28.928	0.12229
28.929	0.12187
28.930	0.12145
28.931	0.12103
28.932	0.12062
28.933	0.12020
28.934	0.11979
28.935	0.11938
28.936	0.11898
28.937	0.11857
28.938	0.11817
28.939	0.11777
28.940	0.11737
28.941	0.11698
28.942	0.11658
28.943	0.11619
28.944	0.11580
28.945	0.11542
28.946	0.11503
28.947	0.11465
28.948	0.11427
28.949	0.11389
28.950	0.11352
28.951	0.11315
28.952	0.11278
28.953	0.11241
28.954	0.11204
28.955	0.11168
28.956	0.11132
28.957	0.11096
28.958	0.11060
28.959	0.11025
28.960	0.10990
28.961	0.10955
28.962	0.10920
28.963	0.10885
28.964	0.10851
28.965	0.10817
28.966	0.10783
28.967	0.10750
28.968	0.10716
28.969	0.10683
28.970	0.10650
28.971	0.10618
28.972	0.10585
28.973	0.10553
28.974	0.10521
28.975	0.10490
28.976	0.10458
28.977	0.10427
28.978	0.10396
28.979	0.10365
28.980	0.10335
28.981	0.10304
28.982	0.10274
28.983	0.10245
28.984	0.10215
28.985	0.10186
28.986	0.10157
28.987	0.10128
28.988	0.10099
28.989	0.10071
28.990	0.10042
28.991	0.10014
28.992	0.09986
28.993	0.09958
28.994	0.09931
28.995	0.09904
28.996	0.09877
28.997	0.09850
28.998	0.09823
28.999	0.09797
29.000	0.09770
29.001	0.09744
29.002	0.09718
29.003	0.09693
29.004	0.09667
29.005	0.09642
29.006	0.09617
29.007	0.09592
29.008	0.09568
29.009	0.09543
29.010	0.09519
29.011	0.09496
29.012	0.09472
29.013	0.09448
29.014	0.09425
29.015	0.09402
29.016	0.09380
29.017	0.09357
29.018	0.09335
29.019	0.09313
29.020	0.09291
29.021	0.09269
29.022	0.09248
29.023	0.09227
29.024	0.09206
29.025	0.09185
29.026	0.09165
29.027	0.09145
29.028	0.09125
29.029	0.09105
29.030	0.09086
29.031	0.09067
29.032	0.09048
29.033	0.09029
29.034	0.09011
29.035	0.08993
29.036	0.08975
29.037	0.08958
29.038	0.08940
29.039	0.08923
29.040	0.08906
29.041	0.08890
29.042	0.08873
29.043	0.08857
29.044	0.08842
29.045	0.08826
29.046	0.08811
29.047	0.08796
29.048	0.08781
29.049	0.08767
29.050	0.08753
29.051	0.08739
29.052	0.08725
29.053	0.08712
29.054	0.08699
29.055	0.08686
29.056	0.08673
29.057	0.08661
29.058	0.08649
29.059	0.08638
29.060	0.08626
29.061	0.08615
29.062	0.08604
29.063	0.08594
29.064	0.08584
29.065	0.08574
29.066	0.08564
29.067	0.08555
29.068	0.08546
29.069	0.08537
29.070	0.08529
29.071	0.08521
29.072	0.08513
29.073	0.08505
29.074	0.08498
29.075	0.08490
29.076	0.08484
29.077	0.08477
29.078	0.08471
29.079	0.08465
29.080	0.08459
29.081	0.08453
29.082	0.08448
29.083	0.08443
29.084	0.08438
29.085	0.08433
29.086	0.08429
29.087	0.08425
29.088	0.08421
29.089	0.08418
29.090	0.08415
29.091	0.08412
29.092	0.08409
29.093	0.08406
29.094	0.08404
29.095	0.08402
29.096	0.08401
29.097	0.08399
29.098	0.08398
29.099	0.08397
29.100	0.08396
29.101	0.08396
29.102	0.08396
29.103	0.08396
29.104	0.08396
29.105	0.08397
29.106	0.08398
29.107	0.08399
29.108	0.08401
29.109	0.08402
29.110	0.08404
29.111	0.08407
29.112	0.08409
29.113	0.08412
29.114	0.08415
29.115	0.08418
29.116	0.08422
29.117	0.08426
29.118	0.08430
29.119	0.08434
29.120	0.08439
29.121	0.08443
29.122	0.08449
29.123	0.08454
29.124	0.08460
29.125	0.08466
29.126	0.08472
29.127	0.08478
29.128	0.08485
29.129	0.08492
29.130	0.08499
29.131	0.08507
29.132	0.08514
29.133	0.08522
29.134	0.08531
29.135	0.08539
29.136	0.08548
29.137	0.08557
29.138	0.08566
29.139	0.08576
29.140	0.08586
29.141	0.08596
29.142	0.08607
29.143	0.08617
29.144	0.08628
29.145	0.08639
29.146	0.08651
29.147	0.08663
29.148	0.08675
29.149	0.08687
29.150	0.08699
29.151	0.08712
29.152	0.08725
29.153	0.08739
29.154	0.08752
29.155	0.08766
29.156	0.08780
29.157	0.08795
29.158	0.08810
29.159	0.08825
29.160	0.08841
29.161	0.08857
29.162	0.08873
29.163	0.08890
29.164	0.08906
29.165	0.08924
29.166	0.08941
29.167	0.08959
29.168	0.08977
29.169	0.08996
29.170	0.09015
29.171	0.09034
29.172	0.09053
29.173	0.09073
29.174	0.09093
29.175	0.09113
29.176	0.09133
29.177	0.09154
29.178	0.09175
29.179	0.09197
29.180	0.09218
29.181	0.09240
29.182	0.09263
29.183	0.09285
29.184	0.09308
29.185	0.09331
29.186	0.09354
29.187	0.09377
29.188	0.09401
29.189	0.09425
29.190	0.09449
29.191	0.09474
29.192	0.09498
29.193	0.09523
29.194	0.09548
29.195	0.09574
29.196	0.09599
29.197	0.09625
29.198	0.09651
29.199	0.09678
29.200	0.09704
29.201	0.09731
29.202	0.09758
29.203	0.09785
29.204	0.09812
29.205	0.09839
29.206	0.09867
29.207	0.09895
29.208	0.09923
29.209	0.09951
29.210	0.09979
29.211	0.10008
29.212	0.10037
29.213	0.10066
29.214	0.10095
29.215	0.10124
29.216	0.10153
29.217	0.10183
29.218	0.10213
29.219	0.10242
29.220	0.10272
29.221	0.10302
29.222	0.10333
29.223	0.10363
29.224	0.10394
29.225	0.10424
29.226	0.10455
29.227	0.10486
29.228	0.10517
29.229	0.10548
29.230	0.10580
29.231	0.10611
29.232	0.10643
29.233	0.10674
29.234	0.10706
29.235	0.10738
29.236	0.10770
29.237	0.10802
29.238	0.10834
29.239	0.10866
29.240	0.10899
29.241	0.10931
29.242	0.10964
29.243	0.10997
29.244	0.11031
29.245	0.11065
29.246	0.11099
29.247	0.11133
29.248	0.11168
29.249	0.11203
29.250	0.11239
29.251	0.11274
29.252	0.11310
29.253	0.11346
29.254	0.11383
29.255	0.11419
29.256	0.11456
29.257	0.11494
29.258	0.11531
29.259	0.11569
29.260	0.11607
29.261	0.11645
29.262	0.11683
29.263	0.11722
29.264	0.11760
29.265	0.11799
29.266	0.11838
29.267	0.11878
29.268	0.11917
29.269	0.11957
29.270	0.11997
29.271	0.12037
29.272	0.12077
29.273	0.12117
29.274	0.12157
29.275	0.12198
29.276	0.12239
29.277	0.12279
29.278	0.12320
29.279	0.12361
29.280	0.12402
29.281	0.12444
29.282	0.12485
29.283	0.12526
29.284	0.12568
29.285	0.12610
29.286	0.12651
29.287	0.12693
29.288	0.12735
29.289	0.12776
29.290	0.12818
29.291	0.12860
29.292	0.12902
29.293	0.12944
29.294	0.12986
29.295	0.13028
29.296	0.13070
29.297	0.13112
29.298	0.13154
29.299	0.13196
29.300	0.13238
29.301	0.13280
29.302	0.13322
29.303	0.13364
29.304	0.13406
29.305	0.13448
29.306	0.13489
29.307	0.13531
29.308	0.13573
29.309	0.13614
29.310	0.13656
29.311	0.13697
29.312	0.13739
29.313	0.13780
29.314	0.13821
29.315	0.13862
29.316	0.13903
29.317	0.13944
29.318	0.13985
29.319	0.14025
29.320	0.14066
29.321	0.14106
29.322	0.14146
29.323	0.14186
29.324	0.14226
29.325	0.14266
29.326	0.14305
29.327	0.14345
29.328	0.14385
29.329	0.14424
29.330	0.14464
29.331	0.14504
29.332	0.14544
29.333	0.14584
29.334	0.14625
29.335	0.14665
29.336	0.14705
29.337	0.14745
29.338	0.14786
29.339	0.14826
29.340	0.14867
29.341	0.14907
29.342	0.14948
29.343	0.14988
29.344	0.15029
29.345	0.15070
29.346	0.15111
29.347	0.15151
29.348	0.15192
29.349	0.15233
29.350	0.15274
29.351	0.15314
29.352	0.15355
29.353	0.15396
29.354	0.15437
29.355	0.15478
29.356	0.15519
29.357	0.15559
29.358	0.15600
29.359	0.15641
29.360	0.15682
29.361	0.15722
29.362	0.15763
29.363	0.15804
29.364	0.15845
29.365	0.15885
29.366	0.15926
29.367	0.15966
29.368	0.16007
29.369	0.16047
29.370	0.16088
29.371	0.16128
29.372	0.16169
29.373	0.16209
29.374	0.16249
29.375	0.16289
29.376	0.16329
29.377	0.16369
29.378	0.16409
29.379	0.16449
29.380	0.16489
29.381	0.16528
29.382	0.16568
29.383	0.16607
29.384	0.16647
29.385	0.16686
29.386	0.16725
29.387	0.16764
29.388	0.16803
29.389	0.16842
29.390	0.16881
29.391	0.16920
29.392	0.16958
29.393	0.16997
29.394	0.17035
29.395	0.17073
29.396	0.17111
29.397	0.17149
29.398	0.17187
29.399	0.17224
29.400	0.17262
29.401	0.17299
29.402	0.17336
29.403	0.17373
29.404	0.17410
29.405	0.17447
29.406	0.17483
29.407	0.17520
29.408	0.17556
29.409	0.17592
29.410	0.17628
29.411	0.17664
29.412	0.17699
29.413	0.17734
29.414	0.17769
29.415	0.17804
29.416	0.17839
29.417	0.17874
29.418	0.17908
29.419	0.17942
29.420	0.17976
29.421	0.18010
29.422	0.18044
29.423	0.18078
29.424	0.18111
29.425	0.18144
29.426	0.18178
29.427	0.18211
29.428	0.18243
29.429	0.18276
29.430	0.18309
29.431	0.18341
29.432	0.18374
29.433	0.18406
29.434	0.18438
29.435	0.18470
29.436	0.18502
29.437	0.18534
29.438	0.18565
29.439	0.18597
29.440	0.18629
29.441	0.18660
29.442	0.18691
29.443	0.18722
29.444	0.18754
29.445	0.18785
29.446	0.18816
29.447	0.18847
29.448	0.18877
29.449	0.18908
29.450	0.18939
29.451	0.18969
29.452	0.19000
29.453	0.19031
29.454	0.19061
29.455	0.19091
29.456	0.19122
29.457	0.19152
29.458	0.19182
29.459	0.19213
29.460	0.19243
29.461	0.19273
29.462	0.19303
29.463	0.19333
29.464	0.19364
29.465	0.19394
29.466	0.19424
29.467	0.19454
29.468	0.19484
29.469	0.19514
29.470	0.19544
29.471	0.19574
29.472	0.19604
29.473	0.19634
29.474	0.19664
29.475	0.19695
29.476	0.19725
29.477	0.19755
29.478	0.19785
29.479	0.19815
29.480	0.19846
29.481	0.19876
29.482	0.19906
29.483	0.19936
29.484	0.19967
29.485	0.19997
29.486	0.20028
29.487	0.20058
29.488	0.20089
29.489	0.20120
29.490	0.20151
29.491	0.20181
29.492	0.20212
29.493	0.20243
29.494	0.20274
29.495	0.20305
29.496	0.20337
29.497	0.20368
29.498	0.20399
29.499	0.20431
29.500	0.20462
29.501	0.20493
29.502	0.20524
29.503	0.20556
29.504	0.20586
29.505	0.20617
29.506	0.20648
29.507	0.20679
29.508	0.20709
29.509	0.20740
29.510	0.20770
29.511	0.20801
29.512	0.20831
29.513	0.20861
29.514	0.20891
29.515	0.20922
29.516	0.20952
29.517	0.20982
29.518	0.21012
29.519	0.21042
29.520	0.21071
29.521	0.21101
29.522	0.21131
29.523	0.21161
29.524	0.21191
29.525	0.21221
29.526	0.21251
29.527	0.21280
29.528	0.21310
29.529	0.21340
29.530	0.21370
29.531	0.21400
29.532	0.21429
29.533	0.21459
29.534	0.21489
29.535	0.21519
29.536	0.21549
29.537	0.21579
29.538	0.21609
29.539	0.21639
29.540	0.21669
29.541	0.21699
29.542	0.21730
29.543	0.21760
29.544	0.21790
29.545	0.21821
29.546	0.21851
29.547	0.21882
29.548	0.21912
29.549	0.21943
29.550	0.21974
29.551	0.22005
29.552	0.22036
29.553	0.22067
29.554	0.22098
29.555	0.22129
29.556	0.22161
29.557	0.22192
29.558	0.22224
29.559	0.22256
29.560	0.22288
29.561	0.22320
29.562	0.22352
29.563	0.22384
29.564	0.22417
29.565	0.22450
29.566	0.22482
29.567	0.22515
29.568	0.22548
29.569	0.22582
29.570	0.22615
29.571	0.22649
29.572	0.22683
29.573	0.22717
29.574	0.22751
29.575	0.22785
29.576	0.22820
29.577	0.22854
29.578	0.22889
29.579	0.22925
29.580	0.22960
29.581	0.22996
29.582	0.23031
29.583	0.23067
29.584	0.23104
29.585	0.23140
29.586	0.23177
29.587	0.23214
29.588	0.23251
29.589	0.23288
29.590	0.23326
29.591	0.23364
29.592	0.23402
29.593	0.23440
29.594	0.23478
29.595	0.23517
29.596	0.23555
29.597	0.23594
29.598	0.23633
29.599	0.23673
29.600	0.23712
29.601	0.23752
29.602	0.23791
29.603	0.23831
29.604	0.23871
29.605	0.23911
29.606	0.23952
29.607	0.23992
29.608	0.24033
29.609	0.24074
29.610	0.24115
29.611	0.24156
29.612	0.24197
29.613	0.24238
29.614	0.24280
29.615	0.24321
29.616	0.24363
29.617	0.24405
29.618	0.24447
29.619	0.24489
29.620	0.24531
29.621	0.24573
29.622	0.24615
29.623	0.24658
29.624	0.24700
29.625	0.24743
29.626	0.24785
29.627	0.24828
29.628	0.24871
29.629	0.24914
29.630	0.24957
29.631	0.25000
29.632	0.25043
29.633	0.25087
29.634	0.25130
29.635	0.25173
29.636	0.25217
29.637	0.25260
29.638	0.25303
29.639	0.25347
29.640	0.25391
29.641	0.25434
29.642	0.25478
29.643	0.25522
29.644	0.25565
29.645	0.25609
29.646	0.25653
29.647	0.25697
29.648	0.25740
29.649	0.25784
29.650	0.25828
29.651	0.25872
29.652	0.25916
29.653	0.25960
29.654	0.26003
29.655	0.26047
29.656	0.26091
29.657	0.26135
29.658	0.26179
29.659	0.26223
29.660	0.26266
29.661	0.26310
29.662	0.26354
29.663	0.26398
29.664	0.26441
29.665	0.26485
29.666	0.26528
29.667	0.26572
29.668	0.26616
29.669	0.26659
29.670	0.26702
29.671	0.26746
29.672	0.26789
29.673	0.26832
29.674	0.26876
29.675	0.26919
29.676	0.26963
29.677	0.27007
29.678	0.27051
29.679	0.27095
29.680	0.27140
29.681	0.27185
29.682	0.27230
29.683	0.27275
29.684	0.27320
29.685	0.27366
29.686	0.27412
