#Lambda	Flux
2.935	0.01011
2.936	0.01148
2.937	0.01406
2.938	0.01491
2.939	0.01226
2.940	0.00785
2.941	0.00559
2.942	0.00778
2.943	0.01279
2.944	0.01733
2.945	0.01993
2.946	0.02160
2.947	0.02274
2.948	0.02152
2.949	0.01693
2.950	0.01140
2.951	0.00930
2.952	0.01248
2.953	0.01848
2.954	0.02261
2.955	0.02213
2.956	0.01781
2.957	0.01289
2.958	0.00994
2.959	0.00955
2.960	0.01026
2.961	0.01025
2.962	0.00891
2.963	0.00725
2.964	0.00636
2.965	0.00622
2.966	0.00591
2.967	0.00471
2.968	0.00220
2.969	-0.00268
2.970	-0.01068
2.971	-0.01901
2.972	-0.02164
2.973	-0.01400
2.974	0.00134
2.975	0.01576
2.976	0.02186
2.977	0.01893
2.978	0.01182
2.979	0.00611
2.980	0.00443
2.981	0.00596
2.982	0.00858
2.983	0.01100
2.984	0.01295
2.985	0.01383
2.986	0.01305
2.987	0.01144
2.988	0.01059
2.989	0.01122
2.990	0.01184
2.991	0.01067
2.992	0.00809
2.993	0.00646
2.994	0.00758
2.995	0.01125
2.996	0.01544
2.997	0.01794
2.998	0.01803
2.999	0.01649
3.000	0.01440
3.001	0.01210
3.002	0.00925
3.003	0.00609
3.004	0.00407
3.005	0.00400
3.006	0.00436
3.007	0.00220
3.008	-0.00297
3.009	-0.00783
3.010	-0.00826
3.011	-0.00389
3.012	0.00134
3.013	0.00342
3.014	0.00210
3.015	0.00061
3.016	0.00263
3.017	0.00862
3.018	0.01548
3.019	0.01859
3.020	0.01545
3.021	0.00772
3.022	-0.00007
3.023	-0.00470
3.024	-0.00612
3.025	-0.00645
3.026	-0.00683
3.027	-0.00649
3.028	-0.00436
3.029	-0.00082
3.030	0.00268
3.031	0.00511
3.032	0.00654
3.033	0.00716
3.034	0.00715
3.035	0.00665
3.036	0.00636
3.037	0.00708
3.038	0.00869
3.039	0.00990
3.040	0.00929
3.041	0.00645
3.042	0.00252
3.043	-0.00119
3.044	-0.00428
3.045	-0.00727
3.046	-0.01010
3.047	-0.01133
3.048	-0.00933
3.049	-0.00424
3.050	0.00188
3.051	0.00674
3.052	0.00936
3.053	0.00988
3.054	0.00833
3.055	0.00483
3.056	0.00030
3.057	-0.00364
3.058	-0.00549
3.059	-0.00462
3.060	-0.00128
3.061	0.00338
3.062	0.00765
3.063	0.00982
3.064	0.00923
3.065	0.00634
3.066	0.00172
3.067	-0.00381
3.068	-0.00888
3.069	-0.01192
3.070	-0.01212
3.071	-0.01024
3.072	-0.00759
3.073	-0.00498
3.074	-0.00248
3.075	-0.00005
3.076	0.00244
3.077	0.00490
3.078	0.00703
3.079	0.00840
3.080	0.00919
3.081	0.01008
3.082	0.01151
3.083	0.01279
3.084	0.01282
3.085	0.01130
3.086	0.00891
3.087	0.00645
3.088	0.00403
3.089	0.00174
3.090	0.00006
3.091	-0.00050
3.092	-0.00012
3.093	0.00031
3.094	0.00026
3.095	-0.00023
3.096	-0.00043
3.097	-0.00001
3.098	0.00085
3.099	0.00199
3.100	0.00287
3.101	0.00330
3.102	0.00340
3.103	0.00363
3.104	0.00385
3.105	0.00311
3.106	0.00062
3.107	-0.00327
3.108	-0.00714
3.109	-0.00918
3.110	-0.00838
3.111	-0.00520
3.112	-0.00153
3.113	0.00000
3.114	-0.00188
3.115	-0.00533
3.116	-0.00664
3.117	-0.00350
3.118	0.00270
3.119	0.00807
3.120	0.00977
3.121	0.00823
3.122	0.00579
3.123	0.00378
3.124	0.00141
3.125	-0.00234
3.126	-0.00664
3.127	-0.00977
3.128	-0.01055
3.129	-0.01010
3.130	-0.01048
3.131	-0.01208
3.132	-0.01337
3.133	-0.01224
3.134	-0.00821
3.135	-0.00318
3.136	0.00029
3.137	0.00104
3.138	0.00016
3.139	-0.00018
3.140	0.00170
3.141	0.00568
3.142	0.01057
3.143	0.01509
3.144	0.01817
3.145	0.01873
3.146	0.01617
3.147	0.01142
3.148	0.00699
3.149	0.00538
3.150	0.00731
3.151	0.01119
3.152	0.01455
3.153	0.01576
3.154	0.01462
3.155	0.01185
3.156	0.00853
3.157	0.00591
3.158	0.00502
3.159	0.00601
3.160	0.00773
3.161	0.00842
3.162	0.00707
3.163	0.00415
3.164	0.00142
3.165	0.00067
3.166	0.00239
3.167	0.00569
3.168	0.00915
3.169	0.01132
3.170	0.01178
3.171	0.01123
3.172	0.01082
3.173	0.01163
3.174	0.01393
3.175	0.01699
3.176	0.01936
3.177	0.01966
3.178	0.01731
3.179	0.01308
3.180	0.00909
3.181	0.00734
3.182	0.00823
3.183	0.01043
3.184	0.01191
3.185	0.01172
3.186	0.01038
3.187	0.00901
3.188	0.00786
3.189	0.00639
3.190	0.00423
3.191	0.00202
3.192	0.00145
3.193	0.00379
3.194	0.00906
3.195	0.01502
3.196	0.01852
3.197	0.01771
3.198	0.01283
3.199	0.00680
3.200	0.00279
3.201	0.00234
3.202	0.00455
3.203	0.00739
3.204	0.00954
3.205	0.01061
3.206	0.01042
3.207	0.00862
3.208	0.00532
3.209	0.00168
3.210	-0.00081
3.211	-0.00127
3.212	0.00004
3.213	0.00220
3.214	0.00462
3.215	0.00722
3.216	0.00962
3.217	0.01103
3.218	0.01083
3.219	0.00937
3.220	0.00814
3.221	0.00874
3.222	0.01164
3.223	0.01555
3.224	0.01819
3.225	0.01793
3.226	0.01479
3.227	0.01009
3.228	0.00557
3.229	0.00236
3.230	0.00086
3.231	0.00101
3.232	0.00205
3.233	0.00270
3.234	0.00187
3.235	-0.00005
3.236	-0.00159
3.237	-0.00100
3.238	0.00247
3.239	0.00806
3.240	0.01414
3.241	0.01897
3.242	0.02131
3.243	0.02082
3.244	0.01837
3.245	0.01553
3.246	0.01345
3.247	0.01203
3.248	0.00989
3.249	0.00588
3.250	0.00047
3.251	-0.00423
3.252	-0.00614
3.253	-0.00487
3.254	-0.00199
3.255	0.00026
3.256	0.00045
3.257	-0.00175
3.258	-0.00517
3.259	-0.00808
3.260	-0.00895
3.261	-0.00726
3.262	-0.00392
3.263	-0.00062
3.264	0.00137
3.265	0.00205
3.266	0.00262
3.267	0.00415
3.268	0.00677
3.269	0.00940
3.270	0.01094
3.271	0.01115
3.272	0.01090
3.273	0.01138
3.274	0.01301
3.275	0.01525
3.276	0.01686
3.277	0.01661
3.278	0.01397
3.279	0.00933
3.280	0.00385
3.281	-0.00090
3.282	-0.00353
3.283	-0.00364
3.284	-0.00165
3.285	0.00097
3.286	0.00229
3.287	0.00086
3.288	-0.00385
3.289	-0.01049
3.290	-0.01654
3.291	-0.01952
3.292	-0.01823
3.293	-0.01351
3.294	-0.00772
3.295	-0.00337
3.296	-0.00178
3.297	-0.00262
3.298	-0.00473
3.299	-0.00701
3.300	-0.00885
3.301	-0.00982
3.302	-0.00949
3.303	-0.00762
3.304	-0.00441
3.305	-0.00067
3.306	0.00257
3.307	0.00467
3.308	0.00555
3.309	0.00579
3.310	0.00622
3.311	0.00752
3.312	0.01033
3.313	0.01478
3.314	0.02005
3.315	0.02441
3.316	0.02602
3.317	0.02397
3.318	0.01894
3.319	0.01289
3.320	0.00772
3.321	0.00403
3.322	0.00115
3.323	-0.00141
3.324	-0.00345
3.325	-0.00401
3.326	-0.00234
3.327	0.00122
3.328	0.00516
3.329	0.00770
3.330	0.00785
3.331	0.00603
3.332	0.00340
3.333	0.00091
3.334	-0.00089
3.335	-0.00189
3.336	-0.00185
3.337	-0.00047
3.338	0.00219
3.339	0.00545
3.340	0.00848
3.341	0.01046
3.342	0.01125
3.343	0.01115
3.344	0.01027
3.345	0.00866
3.346	0.00632
3.347	0.00338
3.348	0.00013
3.349	-0.00305
3.350	-0.00608
3.351	-0.00883
3.352	-0.01102
3.353	-0.01197
3.354	-0.01093
3.355	-0.00755
3.356	-0.00226
3.357	0.00380
3.358	0.00899
3.359	0.01214
3.360	0.01299
3.361	0.01215
3.362	0.01052
3.363	0.00866
3.364	0.00674
3.365	0.00495
3.366	0.00384
3.367	0.00393
3.368	0.00549
3.369	0.00761
3.370	0.00903
3.371	0.00903
3.372	0.00791
3.373	0.00683
3.374	0.00714
3.375	0.00953
3.376	0.01350
3.377	0.01777
3.378	0.02108
3.379	0.02298
3.380	0.02335
3.381	0.02216
3.382	0.01934
3.383	0.01489
3.384	0.00917
3.385	0.00352
3.386	-0.00073
3.387	-0.00309
3.388	-0.00414
3.389	-0.00508
3.390	-0.00687
3.391	-0.00949
3.392	-0.01163
3.393	-0.01155
3.394	-0.00871
3.395	-0.00384
3.396	0.00133
3.397	0.00500
3.398	0.00622
3.399	0.00477
3.400	0.00122
3.401	-0.00422
3.402	-0.01130
3.403	-0.01926
3.404	-0.02672
3.405	-0.03167
3.406	-0.03203
3.407	-0.02688
3.408	-0.01701
3.409	-0.00458
3.410	0.00771
3.411	0.01741
3.412	0.02303
3.413	0.02455
3.414	0.02365
3.415	0.02316
3.416	0.02480
3.417	0.02837
3.418	0.03231
3.419	0.03475
3.420	0.03472
3.421	0.03339
3.422	0.03294
3.423	0.03403
3.424	0.03515
3.425	0.03370
3.426	0.02748
3.427	0.01629
3.428	0.00299
3.429	-0.00805
3.430	-0.01363
3.431	-0.01258
3.432	-0.00585
3.433	0.00400
3.434	0.01354
3.435	0.01953
3.436	0.02062
3.437	0.01752
3.438	0.01230
3.439	0.00735
3.440	0.00433
3.441	0.00309
3.442	0.00224
3.443	0.00087
3.444	-0.00087
3.445	-0.00209
3.446	-0.00174
3.447	0.00046
3.448	0.00364
3.449	0.00656
3.450	0.00873
3.451	0.01017
3.452	0.01129
3.453	0.01250
3.454	0.01366
3.455	0.01428
3.456	0.01384
3.457	0.01216
3.458	0.00943
3.459	0.00602
3.460	0.00254
3.461	-0.00040
3.462	-0.00245
3.463	-0.00350
3.464	-0.00372
3.465	-0.00365
3.466	-0.00371
3.467	-0.00357
3.468	-0.00237
3.469	0.00038
3.470	0.00450
3.471	0.00886
3.472	0.01154
3.473	0.01136
3.474	0.00860
3.475	0.00422
3.476	-0.00065
3.477	-0.00539
3.478	-0.01004
3.479	-0.01435
3.480	-0.01713
3.481	-0.01683
3.482	-0.01212
3.483	-0.00269
3.484	0.00973
3.485	0.02198
3.486	0.03135
3.487	0.03589
3.488	0.03474
3.489	0.02850
3.490	0.01907
3.491	0.00859
3.492	-0.00066
3.493	-0.00671
3.494	-0.00823
3.495	-0.00496
3.496	0.00200
3.497	0.01069
3.498	0.01889
3.499	0.02464
3.500	0.02705
3.501	0.02671
3.502	0.02489
3.503	0.02295
3.504	0.02197
3.505	0.02244
3.506	0.02286
3.507	0.02062
3.508	0.01419
3.509	0.00408
3.510	-0.00686
3.511	-0.01405
3.512	-0.01510
3.513	-0.01075
3.514	-0.00317
3.515	0.00487
3.516	0.01114
3.517	0.01474
3.518	0.01566
3.519	0.01425
3.520	0.01106
3.521	0.00683
3.522	0.00253
3.523	-0.00095
3.524	-0.00295
3.525	-0.00310
3.526	-0.00146
3.527	0.00162
3.528	0.00591
3.529	0.01100
3.530	0.01625
3.531	0.02071
3.532	0.02315
3.533	0.02296
3.534	0.02036
3.535	0.01614
3.536	0.01161
3.537	0.00830
3.538	0.00676
3.539	0.00684
3.540	0.00803
3.541	0.00958
3.542	0.01070
3.543	0.01083
3.544	0.00969
3.545	0.00720
3.546	0.00354
3.547	-0.00041
3.548	-0.00366
3.549	-0.00551
3.550	-0.00570
3.551	-0.00453
3.552	-0.00291
3.553	-0.00111
3.554	0.00087
3.555	0.00321
3.556	0.00625
3.557	0.00956
3.558	0.01238
3.559	0.01409
3.560	0.01430
3.561	0.01339
3.562	0.01209
3.563	0.01100
3.564	0.01050
3.565	0.01071
3.566	0.01113
3.567	0.01141
3.568	0.01126
3.569	0.01055
3.570	0.00938
3.571	0.00822
3.572	0.00721
3.573	0.00617
3.574	0.00473
3.575	0.00237
3.576	-0.00095
3.577	-0.00466
3.578	-0.00798
3.579	-0.00996
3.580	-0.01006
3.581	-0.00893
3.582	-0.00751
3.583	-0.00677
3.584	-0.00742
3.585	-0.00911
3.586	-0.01104
3.587	-0.01238
3.588	-0.01242
3.589	-0.01090
3.590	-0.00808
3.591	-0.00438
3.592	-0.00030
3.593	0.00359
3.594	0.00677
3.595	0.00896
3.596	0.01007
3.597	0.01029
3.598	0.00990
3.599	0.00905
3.600	0.00769
3.601	0.00569
3.602	0.00312
3.603	0.00047
3.604	-0.00170
3.605	-0.00286
3.606	-0.00250
3.607	-0.00075
3.608	0.00184
3.609	0.00469
3.610	0.00718
3.611	0.00898
3.612	0.01031
3.613	0.01139
3.614	0.01242
3.615	0.01344
3.616	0.01416
3.617	0.01436
3.618	0.01382
3.619	0.01236
3.620	0.01014
3.621	0.00750
3.622	0.00492
3.623	0.00302
3.624	0.00256
3.625	0.00330
3.626	0.00461
3.627	0.00541
3.628	0.00416
3.629	0.00093
3.630	-0.00344
3.631	-0.00752
3.632	-0.00926
3.633	-0.00818
3.634	-0.00475
3.635	0.00005
3.636	0.00446
3.637	0.00758
3.638	0.00933
3.639	0.01001
3.640	0.01040
3.641	0.01091
3.642	0.01166
3.643	0.01262
3.644	0.01352
3.645	0.01430
3.646	0.01513
3.647	0.01620
3.648	0.01768
3.649	0.01906
3.650	0.01929
3.651	0.01734
3.652	0.01225
3.653	0.00470
3.654	-0.00366
3.655	-0.01091
3.656	-0.01467
3.657	-0.01437
3.658	-0.01089
3.659	-0.00554
3.660	-0.00049
3.661	0.00326
3.662	0.00579
3.663	0.00746
3.664	0.00910
3.665	0.01100
3.666	0.01291
3.667	0.01436
3.668	0.01436
3.669	0.01257
3.670	0.00910
3.671	0.00436
3.672	-0.00035
3.673	-0.00347
3.674	-0.00420
3.675	-0.00202
3.676	0.00218
3.677	0.00679
3.678	0.01056
3.679	0.01234
3.680	0.01213
3.681	0.01090
3.682	0.00953
3.683	0.00898
3.684	0.00963
3.685	0.01141
3.686	0.01407
3.687	0.01708
3.688	0.01969
3.689	0.02135
3.690	0.02155
3.691	0.02002
3.692	0.01765
3.693	0.01540
3.694	0.01432
3.695	0.01502
3.696	0.01676
3.697	0.01873
3.698	0.01976
3.699	0.01913
3.700	0.01743
3.701	0.01539
3.702	0.01427
3.703	0.01461
3.704	0.01618
3.705	0.01857
3.706	0.02087
3.707	0.02239
3.708	0.02275
3.709	0.02172
3.710	0.01935
3.711	0.01587
3.712	0.01160
3.713	0.00710
3.714	0.00318
3.715	0.00025
3.716	-0.00137
3.717	-0.00171
3.718	-0.00112
3.719	0.00020
3.720	0.00209
3.721	0.00439
3.722	0.00694
3.723	0.00954
3.724	0.01177
3.725	0.01309
3.726	0.01332
3.727	0.01236
3.728	0.01047
3.729	0.00806
3.730	0.00546
3.731	0.00314
3.732	0.00145
3.733	0.00064
3.734	0.00097
3.735	0.00248
3.736	0.00485
3.737	0.00773
3.738	0.01058
3.739	0.01284
3.740	0.01440
3.741	0.01516
3.742	0.01532
3.743	0.01514
3.744	0.01481
3.745	0.01461
3.746	0.01476
3.747	0.01541
3.748	0.01668
3.749	0.01852
3.750	0.02065
3.751	0.02282
3.752	0.02456
3.753	0.02536
3.754	0.02505
3.755	0.02355
3.756	0.02113
3.757	0.01821
3.758	0.01515
3.759	0.01233
3.760	0.00969
3.761	0.00718
3.762	0.00473
3.763	0.00242
3.764	0.00063
3.765	-0.00037
3.766	-0.00040
3.767	0.00019
3.768	0.00095
3.769	0.00114
3.770	0.00039
3.771	-0.00101
3.772	-0.00267
3.773	-0.00360
3.774	-0.00339
3.775	-0.00185
3.776	0.00067
3.777	0.00341
3.778	0.00592
3.779	0.00773
3.780	0.00871
3.781	0.00898
3.782	0.00868
3.783	0.00796
3.784	0.00705
3.785	0.00614
3.786	0.00543
3.787	0.00525
3.788	0.00570
3.789	0.00685
3.790	0.00854
3.791	0.01051
3.792	0.01250
3.793	0.01391
3.794	0.01438
3.795	0.01366
3.796	0.01165
3.797	0.00887
3.798	0.00580
3.799	0.00322
3.800	0.00164
3.801	0.00114
3.802	0.00171
3.803	0.00275
3.804	0.00391
3.805	0.00481
3.806	0.00515
3.807	0.00487
3.808	0.00394
3.809	0.00219
3.810	-0.00014
3.811	-0.00275
3.812	-0.00503
3.813	-0.00601
3.814	-0.00528
3.815	-0.00240
3.816	0.00204
3.817	0.00724
3.818	0.01223
3.819	0.01586
3.820	0.01797
3.821	0.01842
3.822	0.01784
3.823	0.01676
3.824	0.01562
3.825	0.01500
3.826	0.01486
3.827	0.01513
3.828	0.01561
3.829	0.01580
3.830	0.01541
3.831	0.01403
3.832	0.01185
3.833	0.00910
3.834	0.00618
3.835	0.00376
3.836	0.00214
3.837	0.00159
3.838	0.00220
3.839	0.00384
3.840	0.00639
3.841	0.00942
3.842	0.01250
3.843	0.01521
3.844	0.01668
3.845	0.01667
3.846	0.01498
3.847	0.01193
3.848	0.00830
3.849	0.00468
3.850	0.00213
3.851	0.00085
3.852	0.00095
3.853	0.00211
3.854	0.00371
3.855	0.00537
3.856	0.00654
3.857	0.00702
3.858	0.00672
3.859	0.00568
3.860	0.00425
3.861	0.00265
3.862	0.00135
3.863	0.00055
3.864	0.00019
3.865	-0.00009
3.866	-0.00097
3.867	-0.00270
3.868	-0.00569
3.869	-0.00923
3.870	-0.01277
3.871	-0.01529
3.872	-0.01614
3.873	-0.01526
3.874	-0.01288
3.875	-0.01007
3.876	-0.00730
3.877	-0.00534
3.878	-0.00410
3.879	-0.00342
3.880	-0.00288
3.881	-0.00221
3.882	-0.00142
3.883	-0.00070
3.884	-0.00067
3.885	-0.00164
3.886	-0.00411
3.887	-0.00789
3.888	-0.01266
3.889	-0.01755
3.890	-0.02146
3.891	-0.02384
3.892	-0.02378
3.893	-0.02164
3.894	-0.01773
3.895	-0.01326
3.896	-0.00928
3.897	-0.00642
3.898	-0.00529
3.899	-0.00552
3.900	-0.00689
3.901	-0.00862
3.902	-0.01048
3.903	-0.01227
3.904	-0.01398
3.905	-0.01534
3.906	-0.01611
3.907	-0.01557
3.908	-0.01347
3.909	-0.00949
3.910	-0.00416
3.911	0.00179
3.912	0.00751
3.913	0.01185
3.914	0.01460
3.915	0.01538
3.916	0.01491
3.917	0.01351
3.918	0.01180
3.919	0.01012
3.920	0.00860
3.921	0.00735
3.922	0.00641
3.923	0.00585
3.924	0.00579
3.925	0.00622
3.926	0.00710
3.927	0.00815
3.928	0.00908
3.929	0.00962
3.930	0.00947
3.931	0.00864
3.932	0.00712
3.933	0.00516
3.934	0.00293
3.935	0.00066
3.936	-0.00137
3.937	-0.00299
3.938	-0.00395
3.939	-0.00390
3.940	-0.00269
3.941	-0.00016
3.942	0.00331
3.943	0.00752
3.944	0.01153
3.945	0.01486
3.946	0.01697
3.947	0.01759
3.948	0.01693
3.949	0.01525
3.950	0.01294
3.951	0.01011
3.952	0.00686
3.953	0.00326
3.954	-0.00059
3.955	-0.00426
3.956	-0.00715
3.957	-0.00885
3.958	-0.00884
3.959	-0.00746
3.960	-0.00497
3.961	-0.00253
3.962	-0.00055
3.963	0.00016
3.964	-0.00008
3.965	-0.00109
3.966	-0.00217
3.967	-0.00268
3.968	-0.00221
3.969	-0.00054
3.970	0.00209
3.971	0.00549
3.972	0.00903
3.973	0.01242
3.974	0.01507
3.975	0.01676
3.976	0.01736
3.977	0.01678
3.978	0.01531
3.979	0.01311
3.980	0.01073
3.981	0.00840
3.982	0.00648
3.983	0.00510
3.984	0.00428
3.985	0.00400
3.986	0.00400
3.987	0.00414
3.988	0.00411
3.989	0.00390
3.990	0.00342
3.991	0.00293
3.992	0.00260
3.993	0.00282
3.994	0.00378
3.995	0.00560
3.996	0.00811
3.997	0.01106
3.998	0.01426
3.999	0.01734
4.000	0.02024
4.001	0.02290
4.002	0.02539
4.003	0.02774
4.004	0.03000
4.005	0.03210
4.006	0.03400
4.007	0.03560
4.008	0.03684
4.009	0.03763
4.010	0.03780
4.011	0.03727
4.012	0.03572
4.013	0.03326
4.014	0.02990
4.015	0.02630
4.016	0.02283
4.017	0.02037
4.018	0.01930
4.019	0.01990
4.020	0.02165
4.021	0.02398
4.022	0.02611
4.023	0.02711
4.024	0.02676
4.025	0.02507
4.026	0.02272
4.027	0.02017
4.028	0.01837
4.029	0.01743
4.030	0.01761
4.031	0.01837
4.032	0.01953
4.033	0.02043
4.034	0.02115
4.035	0.02163
4.036	0.02237
4.037	0.02349
4.038	0.02528
4.039	0.02749
4.040	0.03000
4.041	0.03216
4.042	0.03379
4.043	0.03445
4.044	0.03428
4.045	0.03333
4.046	0.03195
4.047	0.03023
4.048	0.02834
4.049	0.02627
4.050	0.02401
4.051	0.02154
4.052	0.01900
4.053	0.01651
4.054	0.01432
4.055	0.01249
4.056	0.01110
4.057	0.01010
4.058	0.00944
4.059	0.00921
4.060	0.00951
4.061	0.01069
4.062	0.01300
4.063	0.01668
4.064	0.02151
4.065	0.02721
4.066	0.03319
4.067	0.03878
4.068	0.04359
4.069	0.04716
4.070	0.04954
4.071	0.05074
4.072	0.05103
4.073	0.05052
4.074	0.04945
4.075	0.04784
4.076	0.04565
4.077	0.04307
4.078	0.04016
4.079	0.03721
4.080	0.03431
4.081	0.03165
4.082	0.02919
4.083	0.02694
4.084	0.02483
4.085	0.02285
4.086	0.02094
4.087	0.01920
4.088	0.01768
4.089	0.01662
4.090	0.01606
4.091	0.01614
4.092	0.01681
4.093	0.01806
4.094	0.01947
4.095	0.02086
4.096	0.02182
4.097	0.02226
4.098	0.02208
4.099	0.02175
4.100	0.02143
4.101	0.02163
4.102	0.02226
4.103	0.02342
4.104	0.02457
4.105	0.02563
4.106	0.02622
4.107	0.02673
4.108	0.02727
4.109	0.02864
4.110	0.03097
4.111	0.03458
4.112	0.03888
4.113	0.04349
4.114	0.04733
4.115	0.05013
4.116	0.05131
4.117	0.05117
4.118	0.04982
4.119	0.04819
4.120	0.04658
4.121	0.04589
4.122	0.04612
4.123	0.04748
4.124	0.04970
4.125	0.05274
4.126	0.05595
4.127	0.05917
4.128	0.06195
4.129	0.06419
4.130	0.06570
4.131	0.06669
4.132	0.06722
4.133	0.06749
4.134	0.06749
4.135	0.06727
4.136	0.06665
4.137	0.06556
4.138	0.06372
4.139	0.06123
4.140	0.05822
4.141	0.05525
4.142	0.05265
4.143	0.05126
4.144	0.05123
4.145	0.05288
4.146	0.05577
4.147	0.05959
4.148	0.06323
4.149	0.06630
4.150	0.06774
4.151	0.06761
4.152	0.06589
4.153	0.06324
4.154	0.06006
4.155	0.05740
4.156	0.05551
4.157	0.05476
4.158	0.05491
4.159	0.05565
4.160	0.05652
4.161	0.05724
4.162	0.05764
4.163	0.05777
4.164	0.05799
4.165	0.05841
4.166	0.05932
4.167	0.06047
4.168	0.06185
4.169	0.06283
4.170	0.06334
4.171	0.06302
4.172	0.06213
4.173	0.06073
4.174	0.05946
4.175	0.05850
4.176	0.05827
4.177	0.05869
4.178	0.05969
4.179	0.06098
4.180	0.06238
4.181	0.06355
4.182	0.06442
4.183	0.06489
4.184	0.06501
4.185	0.06492
4.186	0.06470
4.187	0.06444
4.188	0.06429
4.189	0.06428
4.190	0.06450
4.191	0.06490
4.192	0.06536
4.193	0.06583
4.194	0.06624
4.195	0.06648
4.196	0.06652
4.197	0.06657
4.198	0.06671
4.199	0.06728
4.200	0.06844
4.201	0.07041
4.202	0.07339
4.203	0.07748
4.204	0.08278
4.205	0.08924
4.206	0.09653
4.207	0.10444
4.208	0.11261
4.209	0.12067
4.210	0.12837
4.211	0.13565
4.212	0.14255
4.213	0.14964
4.214	0.15717
4.215	0.16582
4.216	0.17581
4.217	0.18743
4.218	0.20061
4.219	0.21537
4.220	0.23099
4.221	0.24721
4.222	0.26286
4.223	0.27740
4.224	0.28963
4.225	0.30001
4.226	0.30825
4.227	0.31720
4.228	0.32736
4.229	0.34195
4.230	0.36042
4.231	0.38297
4.232	0.40591
4.233	0.42665
4.234	0.43963
4.235	0.44257
4.236	0.43358
4.237	0.41296
4.238	0.38550
4.239	0.35356
4.240	0.32365
4.241	0.29730
4.242	0.27764
4.243	0.26318
4.244	0.25402
4.245	0.24665
4.246	0.24060
4.247	0.23330
4.248	0.22490
4.249	0.21485
4.250	0.20401
4.251	0.19285
4.252	0.18238
4.253	0.17297
4.254	0.16522
4.255	0.15923
4.256	0.15543
4.257	0.15419
4.258	0.15659
4.259	0.16319
4.260	0.17513
4.261	0.19167
4.262	0.21317
4.263	0.23585
4.264	0.25911
4.265	0.27725
4.266	0.28984
4.267	0.29334
4.268	0.28963
4.269	0.27973
4.270	0.26819
4.271	0.25789
4.272	0.25283
4.273	0.25462
4.274	0.26290
4.275	0.27741
4.276	0.29421
4.277	0.31221
4.278	0.32700
4.279	0.33777
4.280	0.34182
4.281	0.34022
4.282	0.33240
4.283	0.32232
4.284	0.31066
4.285	0.30202
4.286	0.29677
4.287	0.29674
4.288	0.30095
4.289	0.30746
4.290	0.31424
4.291	0.31808
4.292	0.31770
4.293	0.31133
4.294	0.30009
4.295	0.28380
4.296	0.26573
4.297	0.24626
4.298	0.22842
4.299	0.21228
4.300	0.19919
4.301	0.18874
4.302	0.18084
4.303	0.17452
4.304	0.16912
4.305	0.16337
4.306	0.15664
4.307	0.14843
4.308	0.13850
4.309	0.12764
4.310	0.11597
4.311	0.10511
4.312	0.09519
4.313	0.08736
4.314	0.08142
4.315	0.07768
4.316	0.07541
4.317	0.07426
4.318	0.07322
4.319	0.07179
4.320	0.06957
4.321	0.06634
4.322	0.06272
4.323	0.05879
4.324	0.05567
4.325	0.05343
4.326	0.05289
4.327	0.05389
4.328	0.05642
4.329	0.06004
4.330	0.06430
4.331	0.06875
4.332	0.07304
4.333	0.07692
4.334	0.08026
4.335	0.08293
4.336	0.08488
4.337	0.08613
4.338	0.08671
4.339	0.08677
4.340	0.08642
4.341	0.08620
4.342	0.08616
4.343	0.08670
4.344	0.08766
4.345	0.08900
4.346	0.09042
4.347	0.09162
4.348	0.09247
4.349	0.09277
4.350	0.09289
4.351	0.09285
4.352	0.09309
4.353	0.09369
4.354	0.09463
4.355	0.09588
4.356	0.09669
4.357	0.09700
4.358	0.09610
4.359	0.09411
4.360	0.09105
4.361	0.08721
4.362	0.08308
4.363	0.07897
4.364	0.07543
4.365	0.07245
4.366	0.07021
4.367	0.06846
4.368	0.06718
4.369	0.06602
4.370	0.06488
4.371	0.06366
4.372	0.06233
4.373	0.06092
4.374	0.05943
4.375	0.05799
4.376	0.05661
4.377	0.05531
4.378	0.05411
4.379	0.05312
4.380	0.05231
