#Lambda	Flux
29.980	-0.28438
29.981	-0.28378
29.982	-0.28320
29.983	-0.28266
29.984	-0.28215
29.985	-0.28167
29.986	-0.28123
29.987	-0.28084
29.988	-0.28049
29.989	-0.28018
29.990	-0.27991
29.991	-0.27968
29.992	-0.27948
29.993	-0.27933
29.994	-0.27920
29.995	-0.27911
29.996	-0.27905
29.997	-0.27902
29.998	-0.27901
29.999	-0.27904
30.000	-0.27908
30.001	-0.27915
30.002	-0.27924
30.003	-0.27935
30.004	-0.27948
30.005	-0.27963
30.006	-0.27978
30.007	-0.27996
30.008	-0.28014
30.009	-0.28034
30.010	-0.28054
30.011	-0.28075
30.012	-0.28097
30.013	-0.28119
30.014	-0.28141
30.015	-0.28163
30.016	-0.28186
30.017	-0.28208
30.018	-0.28229
30.019	-0.28250
30.020	-0.28271
30.021	-0.28290
30.022	-0.28309
30.023	-0.28326
30.024	-0.28342
30.025	-0.28356
30.026	-0.28369
30.027	-0.28380
30.028	-0.28389
30.029	-0.28396
30.030	-0.28400
30.031	-0.28405
30.032	-0.28411
30.033	-0.28419
30.034	-0.28428
30.035	-0.28440
30.036	-0.28452
30.037	-0.28466
30.038	-0.28481
30.039	-0.28496
30.040	-0.28513
30.041	-0.28530
30.042	-0.28547
30.043	-0.28565
30.044	-0.28584
30.045	-0.28602
30.046	-0.28620
30.047	-0.28638
30.048	-0.28655
30.049	-0.28673
30.050	-0.28689
30.051	-0.28705
30.052	-0.28719
30.053	-0.28733
30.054	-0.28746
30.055	-0.28757
30.056	-0.28766
30.057	-0.28774
30.058	-0.28780
30.059	-0.28785
30.060	-0.28787
30.061	-0.28787
30.062	-0.28785
30.063	-0.28780
30.064	-0.28772
30.065	-0.28762
30.066	-0.28749
30.067	-0.28733
30.068	-0.28713
30.069	-0.28691
30.070	-0.28664
30.071	-0.28635
30.072	-0.28601
30.073	-0.28563
30.074	-0.28522
30.075	-0.28476
30.076	-0.28427
30.077	-0.28375
30.078	-0.28321
30.079	-0.28265
30.080	-0.28206
30.081	-0.28145
30.082	-0.28082
30.083	-0.28016
30.084	-0.27948
30.085	-0.27878
30.086	-0.27806
30.087	-0.27731
30.088	-0.27654
30.089	-0.27575
30.090	-0.27494
30.091	-0.27410
30.092	-0.27324
30.093	-0.27236
30.094	-0.27146
30.095	-0.27054
30.096	-0.26959
30.097	-0.26863
30.098	-0.26764
30.099	-0.26663
30.100	-0.26560
30.101	-0.26455
30.102	-0.26348
30.103	-0.26238
30.104	-0.26127
30.105	-0.26014
30.106	-0.25898
30.107	-0.25780
30.108	-0.25661
30.109	-0.25539
30.110	-0.25415
30.111	-0.25290
30.112	-0.25162
30.113	-0.25032
30.114	-0.24901
30.115	-0.24767
30.116	-0.24631
30.117	-0.24494
30.118	-0.24354
30.119	-0.24212
30.120	-0.24069
30.121	-0.23924
30.122	-0.23775
30.123	-0.23624
30.124	-0.23469
30.125	-0.23312
30.126	-0.23152
30.127	-0.22990
30.128	-0.22825
30.129	-0.22657
30.130	-0.22486
30.131	-0.22314
30.132	-0.22139
30.133	-0.21961
30.134	-0.21782
30.135	-0.21600
30.136	-0.21416
30.137	-0.21230
30.138	-0.21042
30.139	-0.20853
30.140	-0.20661
30.141	-0.20468
30.142	-0.20273
30.143	-0.20076
30.144	-0.19878
30.145	-0.19679
30.146	-0.19478
30.147	-0.19275
30.148	-0.19072
30.149	-0.18867
30.150	-0.18661
30.151	-0.18454
30.152	-0.18245
30.153	-0.18036
30.154	-0.17827
30.155	-0.17616
30.156	-0.17404
30.157	-0.17192
30.158	-0.16979
30.159	-0.16766
30.160	-0.16552
30.161	-0.16338
30.162	-0.16124
30.163	-0.15909
30.164	-0.15694
30.165	-0.15479
30.166	-0.15264
30.167	-0.15047
30.168	-0.14829
30.169	-0.14608
30.170	-0.14385
30.171	-0.14160
30.172	-0.13934
30.173	-0.13705
30.174	-0.13475
30.175	-0.13244
30.176	-0.13010
30.177	-0.12776
30.178	-0.12540
30.179	-0.12303
30.180	-0.12064
30.181	-0.11825
30.182	-0.11584
30.183	-0.11342
30.184	-0.11100
30.185	-0.10857
30.186	-0.10613
30.187	-0.10369
30.188	-0.10123
30.189	-0.09878
30.190	-0.09632
30.191	-0.09386
30.192	-0.09140
30.193	-0.08893
30.194	-0.08647
30.195	-0.08400
30.196	-0.08154
30.197	-0.07908
30.198	-0.07662
30.199	-0.07417
30.200	-0.07172
30.201	-0.06927
30.202	-0.06683
30.203	-0.06440
30.204	-0.06198
30.205	-0.05956
30.206	-0.05716
30.207	-0.05476
30.208	-0.05238
30.209	-0.05001
30.210	-0.04765
30.211	-0.04530
30.212	-0.04297
30.213	-0.04062
30.214	-0.03826
30.215	-0.03590
30.216	-0.03352
30.217	-0.03113
30.218	-0.02874
30.219	-0.02634
30.220	-0.02394
30.221	-0.02153
30.222	-0.01911
30.223	-0.01670
30.224	-0.01428
30.225	-0.01186
30.226	-0.00945
30.227	-0.00703
30.228	-0.00462
30.229	-0.00221
30.230	0.00020
30.231	0.00259
30.232	0.00499
30.233	0.00737
30.234	0.00975
30.235	0.01211
30.236	0.01447
30.237	0.01681
30.238	0.01914
30.239	0.02146
30.240	0.02377
30.241	0.02605
30.242	0.02832
30.243	0.03058
30.244	0.03281
30.245	0.03502
30.246	0.03722
30.247	0.03939
30.248	0.04154
30.249	0.04366
30.250	0.04576
30.251	0.04784
30.252	0.04988
30.253	0.05190
30.254	0.05389
30.255	0.05586
30.256	0.05779
30.257	0.05968
30.258	0.06156
30.259	0.06341
30.260	0.06524
30.261	0.06706
30.262	0.06887
30.263	0.07065
30.264	0.07242
30.265	0.07417
30.266	0.07590
30.267	0.07761
30.268	0.07931
30.269	0.08099
30.270	0.08265
30.271	0.08430
30.272	0.08593
30.273	0.08754
30.274	0.08913
30.275	0.09070
30.276	0.09226
30.277	0.09380
30.278	0.09532
30.279	0.09683
30.280	0.09831
30.281	0.09978
30.282	0.10123
30.283	0.10267
30.284	0.10408
30.285	0.10548
30.286	0.10686
30.287	0.10822
30.288	0.10956
30.289	0.11089
30.290	0.11220
30.291	0.11349
30.292	0.11476
30.293	0.11601
30.294	0.11725
30.295	0.11846
30.296	0.11966
30.297	0.12084
30.298	0.12201
30.299	0.12315
30.300	0.12428
30.301	0.12538
30.302	0.12647
30.303	0.12755
30.304	0.12859
30.305	0.12959
30.306	0.13054
30.307	0.13146
30.308	0.13235
30.309	0.13319
30.310	0.13400
30.311	0.13479
30.312	0.13554
30.313	0.13626
30.314	0.13695
30.315	0.13762
30.316	0.13827
30.317	0.13889
30.318	0.13949
30.319	0.14008
30.320	0.14065
30.321	0.14120
30.322	0.14174
30.323	0.14227
30.324	0.14279
30.325	0.14330
30.326	0.14381
30.327	0.14431
30.328	0.14480
30.329	0.14530
30.330	0.14579
30.331	0.14629
30.332	0.14679
30.333	0.14730
30.334	0.14781
30.335	0.14833
30.336	0.14886
30.337	0.14941
30.338	0.14997
30.339	0.15054
30.340	0.15113
30.341	0.15174
30.342	0.15237
30.343	0.15303
30.344	0.15371
30.345	0.15441
30.346	0.15514
30.347	0.15590
30.348	0.15669
30.349	0.15751
30.350	0.15835
30.351	0.15917
30.352	0.15998
30.353	0.16078
30.354	0.16158
30.355	0.16237
30.356	0.16315
30.357	0.16393
30.358	0.16471
30.359	0.16549
30.360	0.16627
30.361	0.16705
30.362	0.16783
30.363	0.16862
30.364	0.16942
30.365	0.17022
30.366	0.17103
30.367	0.17185
30.368	0.17269
30.369	0.17353
30.370	0.17440
30.371	0.17528
30.372	0.17617
30.373	0.17708
30.374	0.17802
30.375	0.17897
30.376	0.17995
30.377	0.18096
30.378	0.18198
30.379	0.18304
30.380	0.18412
30.381	0.18524
30.382	0.18638
30.383	0.18756
30.384	0.18877
30.385	0.19001
30.386	0.19130
30.387	0.19262
30.388	0.19398
30.389	0.19538
30.390	0.19682
30.391	0.19831
30.392	0.19984
30.393	0.20141
30.394	0.20304
30.395	0.20471
30.396	0.20644
30.397	0.20821
30.398	0.21003
30.399	0.21190
30.400	0.21381
30.401	0.21577
30.402	0.21777
30.403	0.21981
30.404	0.22189
30.405	0.22401
30.406	0.22617
30.407	0.22836
30.408	0.23059
30.409	0.23285
30.410	0.23514
30.411	0.23746
30.412	0.23981
30.413	0.24218
30.414	0.24459
30.415	0.24701
30.416	0.24946
30.417	0.25193
30.418	0.25442
30.419	0.25693
30.420	0.25946
30.421	0.26200
30.422	0.26456
30.423	0.26713
30.424	0.26971
30.425	0.27230
30.426	0.27491
30.427	0.27751
30.428	0.28013
30.429	0.28275
30.430	0.28537
30.431	0.28800
30.432	0.29062
30.433	0.29325
30.434	0.29587
30.435	0.29849
30.436	0.30110
30.437	0.30371
30.438	0.30631
30.439	0.30890
30.440	0.31148
30.441	0.31405
30.442	0.31661
30.443	0.31923
30.444	0.32190
30.445	0.32463
30.446	0.32739
30.447	0.33021
30.448	0.33306
30.449	0.33595
30.450	0.33887
30.451	0.34182
30.452	0.34480
30.453	0.34781
30.454	0.35083
30.455	0.35387
30.456	0.35692
30.457	0.35999
30.458	0.36306
30.459	0.36613
30.460	0.36921
30.461	0.37228
30.462	0.37535
30.463	0.37841
30.464	0.38145
30.465	0.38448
30.466	0.38749
30.467	0.39047
30.468	0.39343
30.469	0.39636
30.470	0.39926
30.471	0.40213
30.472	0.40495
30.473	0.40773
30.474	0.41046
30.475	0.41315
30.476	0.41578
30.477	0.41836
30.478	0.42088
30.479	0.42334
30.480	0.42573
30.481	0.42806
30.482	0.43031
30.483	0.43248
30.484	0.43458
30.485	0.43660
30.486	0.43853
30.487	0.44037
30.488	0.44213
30.489	0.44384
30.490	0.44553
30.491	0.44720
30.492	0.44884
30.493	0.45047
30.494	0.45207
30.495	0.45363
30.496	0.45517
30.497	0.45668
30.498	0.45816
30.499	0.45960
30.500	0.46101
30.501	0.46238
30.502	0.46371
30.503	0.46500
30.504	0.46624
30.505	0.46744
30.506	0.46860
30.507	0.46970
30.508	0.47076
30.509	0.47177
30.510	0.47272
30.511	0.47362
30.512	0.47447
30.513	0.47525
30.514	0.47598
30.515	0.47665
30.516	0.47725
30.517	0.47779
30.518	0.47826
30.519	0.47867
30.520	0.47901
30.521	0.47927
30.522	0.47947
30.523	0.47958
30.524	0.47963
30.525	0.47959
30.526	0.47948
30.527	0.47928
30.528	0.47901
30.529	0.47865
30.530	0.47820
30.531	0.47767
30.532	0.47704
30.533	0.47633
30.534	0.47552
30.535	0.47462
30.536	0.47362
30.537	0.47253
30.538	0.47134
30.539	0.47006
30.540	0.46869
30.541	0.46723
30.542	0.46568
30.543	0.46406
30.544	0.46235
30.545	0.46056
30.546	0.45869
30.547	0.45674
30.548	0.45472
30.549	0.45263
30.550	0.45047
30.551	0.44824
30.552	0.44595
30.553	0.44358
30.554	0.44116
30.555	0.43868
30.556	0.43614
30.557	0.43354
30.558	0.43089
30.559	0.42818
30.560	0.42542
30.561	0.42262
30.562	0.41977
30.563	0.41687
30.564	0.41393
30.565	0.41095
30.566	0.40793
30.567	0.40487
30.568	0.40178
30.569	0.39866
30.570	0.39550
30.571	0.39232
30.572	0.38911
30.573	0.38587
30.574	0.38261
30.575	0.37932
30.576	0.37602
30.577	0.37270
30.578	0.36937
30.579	0.36602
30.580	0.36266
30.581	0.35929
30.582	0.35587
30.583	0.35238
30.584	0.34880
30.585	0.34514
30.586	0.34141
30.587	0.33761
30.588	0.33375
30.589	0.32981
30.590	0.32582
30.591	0.32177
30.592	0.31766
30.593	0.31350
30.594	0.30929
30.595	0.30504
30.596	0.30074
30.597	0.29640
30.598	0.29203
30.599	0.28762
30.600	0.28318
30.601	0.27872
30.602	0.27423
30.603	0.26971
30.604	0.26518
30.605	0.26064
30.606	0.25608
30.607	0.25152
30.608	0.24695
30.609	0.24237
30.610	0.23780
30.611	0.23323
30.612	0.22867
30.613	0.22412
30.614	0.21958
30.615	0.21505
30.616	0.21055
30.617	0.20606
30.618	0.20161
30.619	0.19718
30.620	0.19278
30.621	0.18841
30.622	0.18408
30.623	0.17980
30.624	0.17556
30.625	0.17136
30.626	0.16721
30.627	0.16312
30.628	0.15908
30.629	0.15507
30.630	0.15107
30.631	0.14708
30.632	0.14311
30.633	0.13914
30.634	0.13518
30.635	0.13124
30.636	0.12731
30.637	0.12338
30.638	0.11947
30.639	0.11557
30.640	0.11167
30.641	0.10779
30.642	0.10392
30.643	0.10006
30.644	0.09621
30.645	0.09237
30.646	0.08854
30.647	0.08472
30.648	0.08091
30.649	0.07711
30.650	0.07333
30.651	0.06955
30.652	0.06578
30.653	0.06202
30.654	0.05827
30.655	0.05453
30.656	0.05081
30.657	0.04709
30.658	0.04338
30.659	0.03968
30.660	0.03599
30.661	0.03232
30.662	0.02865
30.663	0.02499
30.664	0.02134
30.665	0.01770
30.666	0.01407
30.667	0.01045
30.668	0.00684
30.669	0.00324
30.670	-0.00035
30.671	-0.00393
30.672	-0.00750
30.673	-0.01107
30.674	-0.01462
30.675	-0.01816
30.676	-0.02167
30.677	-0.02513
30.678	-0.02855
30.679	-0.03193
30.680	-0.03527
30.681	-0.03858
30.682	-0.04185
30.683	-0.04509
30.684	-0.04830
30.685	-0.05149
30.686	-0.05465
30.687	-0.05779
30.688	-0.06091
30.689	-0.06402
30.690	-0.06711
30.691	-0.07020
30.692	-0.07327
30.693	-0.07634
30.694	-0.07940
30.695	-0.08246
30.696	-0.08553
30.697	-0.08859
30.698	-0.09167
30.699	-0.09475
30.700	-0.09784
30.701	-0.10095
30.702	-0.10407
30.703	-0.10721
30.704	-0.11037
30.705	-0.11356
30.706	-0.11677
30.707	-0.12001
30.708	-0.12328
30.709	-0.12658
30.710	-0.12992
30.711	-0.13330
30.712	-0.13671
30.713	-0.14017
30.714	-0.14368
30.715	-0.14723
30.716	-0.15084
30.717	-0.15449
30.718	-0.15821
30.719	-0.16198
30.720	-0.16581
30.721	-0.16970
30.722	-0.17366
30.723	-0.17767
30.724	-0.18172
30.725	-0.18582
30.726	-0.18996
30.727	-0.19414
30.728	-0.19836
30.729	-0.20262
30.730	-0.20691
30.731	-0.21124
30.732	-0.21561
30.733	-0.22001
30.734	-0.22444
30.735	-0.22891
30.736	-0.23341
30.737	-0.23793
30.738	-0.24249
30.739	-0.24708
30.740	-0.25169
30.741	-0.25633
30.742	-0.26099
30.743	-0.26568
30.744	-0.27040
30.745	-0.27513
30.746	-0.27989
30.747	-0.28466
30.748	-0.28946
30.749	-0.29428
30.750	-0.29911
30.751	-0.30396
30.752	-0.30882
30.753	-0.31370
30.754	-0.31859
30.755	-0.32349
30.756	-0.32841
30.757	-0.33334
30.758	-0.33827
30.759	-0.34322
30.760	-0.34817
30.761	-0.35313
30.762	-0.35809
30.763	-0.36306
30.764	-0.36803
30.765	-0.37301
30.766	-0.37798
30.767	-0.38296
30.768	-0.38794
30.769	-0.39291
30.770	-0.39791
30.771	-0.40301
30.772	-0.40820
30.773	-0.41348
30.774	-0.41883
30.775	-0.42426
30.776	-0.42976
30.777	-0.43533
30.778	-0.44095
30.779	-0.44662
30.780	-0.45234
30.781	-0.45810
30.782	-0.46390
30.783	-0.46973
30.784	-0.47558
30.785	-0.48145
30.786	-0.48733
30.787	-0.49322
30.788	-0.49911
30.789	-0.50500
30.790	-0.51087
30.791	-0.51674
30.792	-0.52258
30.793	-0.52840
30.794	-0.53418
30.795	-0.53993
30.796	-0.54563
30.797	-0.55129
30.798	-0.55689
30.799	-0.56243
30.800	-0.56791
30.801	-0.57331
30.802	-0.57864
30.803	-0.58389
30.804	-0.58905
30.805	-0.59411
30.806	-0.59908
30.807	-0.60394
30.808	-0.60870
30.809	-0.61334
30.810	-0.61785
30.811	-0.62224
30.812	-0.62650
30.813	-0.63062
30.814	-0.63460
30.815	-0.63843
30.816	-0.64210
30.817	-0.64563
30.818	-0.64909
30.819	-0.65252
30.820	-0.65591
30.821	-0.65926
30.822	-0.66257
30.823	-0.66583
30.824	-0.66904
30.825	-0.67221
30.826	-0.67531
30.827	-0.67836
30.828	-0.68135
30.829	-0.68428
30.830	-0.68714
30.831	-0.68994
30.832	-0.69266
30.833	-0.69531
30.834	-0.69789
30.835	-0.70038
30.836	-0.70279
30.837	-0.70512
30.838	-0.70736
30.839	-0.70951
30.840	-0.71157
30.841	-0.71353
30.842	-0.71539
30.843	-0.71715
30.844	-0.71881
30.845	-0.72036
30.846	-0.72180
30.847	-0.72313
30.848	-0.72434
30.849	-0.72544
30.850	-0.72641
30.851	-0.72727
30.852	-0.72799
30.853	-0.72859
30.854	-0.72906
30.855	-0.72939
30.856	-0.72959
30.857	-0.72964
30.858	-0.72955
30.859	-0.72932
30.860	-0.72894
30.861	-0.72841
30.862	-0.72773
30.863	-0.72689
30.864	-0.72589
30.865	-0.72472
30.866	-0.72337
30.867	-0.72182
30.868	-0.72011
30.869	-0.71821
30.870	-0.71615
30.871	-0.71392
30.872	-0.71153
30.873	-0.70899
30.874	-0.70629
30.875	-0.70345
30.876	-0.70047
30.877	-0.69735
30.878	-0.69410
30.879	-0.69072
30.880	-0.68721
30.881	-0.68359
30.882	-0.67986
30.883	-0.67602
30.884	-0.67207
30.885	-0.66802
30.886	-0.66388
30.887	-0.65965
30.888	-0.65533
30.889	-0.65093
30.890	-0.64646
30.891	-0.64191
30.892	-0.63730
30.893	-0.63262
30.894	-0.62788
30.895	-0.62310
30.896	-0.61826
30.897	-0.61338
30.898	-0.60846
30.899	-0.60351
30.900	-0.59853
30.901	-0.59352
30.902	-0.58849
30.903	-0.58344
30.904	-0.57839
30.905	-0.57332
30.906	-0.56826
30.907	-0.56319
30.908	-0.55814
30.909	-0.55309
30.910	-0.54806
30.911	-0.54305
30.912	-0.53807
30.913	-0.53302
30.914	-0.52783
30.915	-0.52251
30.916	-0.51707
30.917	-0.51151
30.918	-0.50584
30.919	-0.50007
30.920	-0.49420
30.921	-0.48824
30.922	-0.48219
30.923	-0.47606
30.924	-0.46986
30.925	-0.46360
30.926	-0.45727
30.927	-0.45088
30.928	-0.44445
30.929	-0.43798
30.930	-0.43147
30.931	-0.42492
30.932	-0.41836
30.933	-0.41177
30.934	-0.40518
30.935	-0.39858
30.936	-0.39197
30.937	-0.38538
30.938	-0.37880
30.939	-0.37223
30.940	-0.36569
30.941	-0.35918
30.942	-0.35271
30.943	-0.34628
30.944	-0.33990
30.945	-0.33358
30.946	-0.32732
30.947	-0.32112
30.948	-0.31500
30.949	-0.30896
30.950	-0.30300
30.951	-0.29713
30.952	-0.29137
30.953	-0.28570
30.954	-0.28015
30.955	-0.27471
30.956	-0.26940
30.957	-0.26421
30.958	-0.25916
30.959	-0.25425
30.960	-0.24948
30.961	-0.24478
30.962	-0.24013
30.963	-0.23551
30.964	-0.23094
30.965	-0.22641
30.966	-0.22193
30.967	-0.21750
30.968	-0.21311
30.969	-0.20876
30.970	-0.20447
30.971	-0.20022
30.972	-0.19602
30.973	-0.19188
30.974	-0.18778
30.975	-0.18374
30.976	-0.17975
30.977	-0.17581
30.978	-0.17193
30.979	-0.16810
30.980	-0.16433
30.981	-0.16062
30.982	-0.15697
30.983	-0.15337
30.984	-0.14983
30.985	-0.14636
30.986	-0.14294
30.987	-0.13959
30.988	-0.13630
30.989	-0.13307
30.990	-0.12991
30.991	-0.12681
30.992	-0.12378
30.993	-0.12082
30.994	-0.11792
30.995	-0.11509
30.996	-0.11234
30.997	-0.10965
30.998	-0.10703
30.999	-0.10449
31.000	-0.10201
31.001	-0.09961
31.002	-0.09729
31.003	-0.09504
31.004	-0.09287
31.005	-0.09077
31.006	-0.08875
31.007	-0.08681
31.008	-0.08495
31.009	-0.08318
31.010	-0.08152
31.011	-0.07996
31.012	-0.07849
31.013	-0.07712
31.014	-0.07585
31.015	-0.07466
31.016	-0.07356
31.017	-0.07254
31.018	-0.07161
31.019	-0.07076
31.020	-0.06998
31.021	-0.06928
31.022	-0.06865
31.023	-0.06810
31.024	-0.06761
31.025	-0.06719
31.026	-0.06683
31.027	-0.06653
31.028	-0.06629
31.029	-0.06611
31.030	-0.06598
31.031	-0.06590
31.032	-0.06587
31.033	-0.06589
31.034	-0.06595
31.035	-0.06606
31.036	-0.06620
31.037	-0.06638
31.038	-0.06659
31.039	-0.06684
31.040	-0.06711
31.041	-0.06742
31.042	-0.06774
31.043	-0.06809
31.044	-0.06847
31.045	-0.06885
31.046	-0.06926
31.047	-0.06968
31.048	-0.07010
31.049	-0.07054
31.050	-0.07098
31.051	-0.07142
31.052	-0.07187
31.053	-0.07232
31.054	-0.07276
31.055	-0.07319
31.056	-0.07362
31.057	-0.07407
31.058	-0.07455
31.059	-0.07508
31.060	-0.07565
31.061	-0.07625
31.062	-0.07690
31.063	-0.07758
31.064	-0.07829
31.065	-0.07904
31.066	-0.07982
31.067	-0.08064
31.068	-0.08149
31.069	-0.08237
31.070	-0.08328
31.071	-0.08421
31.072	-0.08518
31.073	-0.08618
31.074	-0.08720
31.075	-0.08825
31.076	-0.08932
31.077	-0.09041
31.078	-0.09153
31.079	-0.09267
31.080	-0.09384
31.081	-0.09502
31.082	-0.09622
31.083	-0.09744
31.084	-0.09868
31.085	-0.09994
31.086	-0.10121
31.087	-0.10250
31.088	-0.10380
31.089	-0.10512
31.090	-0.10645
31.091	-0.10779
31.092	-0.10914
31.093	-0.11050
31.094	-0.11187
31.095	-0.11324
31.096	-0.11463
31.097	-0.11602
31.098	-0.11742
31.099	-0.11882
31.100	-0.12022
31.101	-0.12163
31.102	-0.12304
31.103	-0.12445
31.104	-0.12587
31.105	-0.12728
31.106	-0.12870
31.107	-0.13014
31.108	-0.13158
31.109	-0.13303
31.110	-0.13450
31.111	-0.13597
31.112	-0.13746
31.113	-0.13896
31.114	-0.14046
31.115	-0.14198
31.116	-0.14351
31.117	-0.14506
31.118	-0.14661
31.119	-0.14818
31.120	-0.14977
31.121	-0.15136
31.122	-0.15297
31.123	-0.15459
31.124	-0.15623
31.125	-0.15788
31.126	-0.15954
31.127	-0.16122
31.128	-0.16292
31.129	-0.16463
31.130	-0.16635
31.131	-0.16810
31.132	-0.16985
31.133	-0.17163
31.134	-0.17342
31.135	-0.17522
31.136	-0.17705
31.137	-0.17889
31.138	-0.18075
31.139	-0.18262
31.140	-0.18452
31.141	-0.18643
31.142	-0.18836
31.143	-0.19031
31.144	-0.19228
31.145	-0.19427
31.146	-0.19628
31.147	-0.19831
31.148	-0.20035
31.149	-0.20242
31.150	-0.20451
31.151	-0.20662
31.152	-0.20875
31.153	-0.21090
31.154	-0.21308
31.155	-0.21529
31.156	-0.21753
31.157	-0.21979
31.158	-0.22208
31.159	-0.22439
31.160	-0.22673
31.161	-0.22909
31.162	-0.23147
31.163	-0.23388
31.164	-0.23631
31.165	-0.23876
31.166	-0.24123
31.167	-0.24371
31.168	-0.24622
31.169	-0.24875
31.170	-0.25129
31.171	-0.25385
31.172	-0.25642
31.173	-0.25901
31.174	-0.26162
31.175	-0.26423
31.176	-0.26686
31.177	-0.26951
31.178	-0.27216
31.179	-0.27482
31.180	-0.27750
31.181	-0.28018
31.182	-0.28287
31.183	-0.28557
31.184	-0.28827
31.185	-0.29099
31.186	-0.29370
31.187	-0.29642
31.188	-0.29915
31.189	-0.30188
31.190	-0.30461
31.191	-0.30734
31.192	-0.31008
31.193	-0.31281
31.194	-0.31555
31.195	-0.31828
31.196	-0.32101
31.197	-0.32374
31.198	-0.32647
31.199	-0.32919
31.200	-0.33191
31.201	-0.33462
31.202	-0.33733
31.203	-0.34006
31.204	-0.34282
31.205	-0.34559
31.206	-0.34839
31.207	-0.35120
31.208	-0.35403
31.209	-0.35687
31.210	-0.35973
31.211	-0.36260
31.212	-0.36548
31.213	-0.36838
31.214	-0.37128
31.215	-0.37420
31.216	-0.37712
31.217	-0.38005
31.218	-0.38298
31.219	-0.38592
31.220	-0.38886
31.221	-0.39181
31.222	-0.39476
31.223	-0.39771
31.224	-0.40065
31.225	-0.40360
31.226	-0.40654
31.227	-0.40948
31.228	-0.41242
31.229	-0.41535
31.230	-0.41827
31.231	-0.42118
31.232	-0.42409
31.233	-0.42698
31.234	-0.42987
31.235	-0.43274
31.236	-0.43560
31.237	-0.43844
31.238	-0.44127
31.239	-0.44409
31.240	-0.44688
31.241	-0.44966
31.242	-0.45242
31.243	-0.45515
31.244	-0.45787
31.245	-0.46056
31.246	-0.46323
31.247	-0.46587
31.248	-0.46849
31.249	-0.47108
31.250	-0.47364
31.251	-0.47619
31.252	-0.47873
31.253	-0.48127
31.254	-0.48380
31.255	-0.48633
31.256	-0.48885
31.257	-0.49136
31.258	-0.49387
31.259	-0.49637
31.260	-0.49886
31.261	-0.50134
31.262	-0.50381
31.263	-0.50628
31.264	-0.50873
31.265	-0.51117
31.266	-0.51361
31.267	-0.51603
31.268	-0.51843
31.269	-0.52083
31.270	-0.52321
31.271	-0.52558
31.272	-0.52793
31.273	-0.53027
31.274	-0.53260
31.275	-0.53490
31.276	-0.53720
31.277	-0.53947
31.278	-0.54173
31.279	-0.54397
31.280	-0.54619
31.281	-0.54840
31.282	-0.55058
31.283	-0.55275
31.284	-0.55489
31.285	-0.55702
31.286	-0.55912
31.287	-0.56120
31.288	-0.56326
31.289	-0.56530
31.290	-0.56731
31.291	-0.56930
31.292	-0.57127
31.293	-0.57321
31.294	-0.57513
31.295	-0.57702
31.296	-0.57888
31.297	-0.58072
31.298	-0.58253
31.299	-0.58432
31.300	-0.58608
31.301	-0.58784
31.302	-0.58958
31.303	-0.59130
31.304	-0.59302
31.305	-0.59471
31.306	-0.59640
31.307	-0.59807
31.308	-0.59972
31.309	-0.60135
31.310	-0.60297
31.311	-0.60457
31.312	-0.60616
31.313	-0.60772
31.314	-0.60927
31.315	-0.61080
31.316	-0.61231
31.317	-0.61379
31.318	-0.61526
31.319	-0.61671
31.320	-0.61813
31.321	-0.61953
31.322	-0.62091
31.323	-0.62227
31.324	-0.62360
31.325	-0.62491
31.326	-0.62620
31.327	-0.62746
31.328	-0.62869
31.329	-0.62990
31.330	-0.63108
31.331	-0.63224
31.332	-0.63337
31.333	-0.63447
31.334	-0.63554
31.335	-0.63658
31.336	-0.63760
31.337	-0.63858
31.338	-0.63953
31.339	-0.64046
31.340	-0.64135
31.341	-0.64221
31.342	-0.64304
31.343	-0.64383
31.344	-0.64460
31.345	-0.64532
31.346	-0.64602
31.347	-0.64668
31.348	-0.64731
31.349	-0.64790
31.350	-0.64848
31.351	-0.64903
31.352	-0.64955
31.353	-0.65006
31.354	-0.65054
31.355	-0.65099
31.356	-0.65142
31.357	-0.65183
31.358	-0.65221
31.359	-0.65256
31.360	-0.65289
31.361	-0.65319
31.362	-0.65346
31.363	-0.65371
31.364	-0.65394
31.365	-0.65413
31.366	-0.65430
31.367	-0.65443
31.368	-0.65454
31.369	-0.65463
31.370	-0.65468
31.371	-0.65470
31.372	-0.65470
31.373	-0.65466
31.374	-0.65460
31.375	-0.65450
31.376	-0.65438
31.377	-0.65422
31.378	-0.65403
31.379	-0.65381
31.380	-0.65356
31.381	-0.65328
31.382	-0.65296
31.383	-0.65262
31.384	-0.65224
31.385	-0.65182
31.386	-0.65137
31.387	-0.65089
31.388	-0.65038
31.389	-0.64983
31.390	-0.64924
31.391	-0.64863
31.392	-0.64797
31.393	-0.64728
31.394	-0.64656
31.395	-0.64580
31.396	-0.64500
31.397	-0.64417
31.398	-0.64329
31.399	-0.64238
31.400	-0.64142
31.401	-0.64043
31.402	-0.63939
31.403	-0.63832
31.404	-0.63720
31.405	-0.63605
31.406	-0.63486
31.407	-0.63363
31.408	-0.63237
31.409	-0.63107
31.410	-0.62974
31.411	-0.62838
31.412	-0.62697
31.413	-0.62554
31.414	-0.62408
31.415	-0.62258
31.416	-0.62105
31.417	-0.61949
31.418	-0.61790
31.419	-0.61628
31.420	-0.61463
31.421	-0.61296
31.422	-0.61126
