#Lambda	Flux
2.917	0.01127
2.918	0.00135
2.919	0.00271
2.920	0.01899
2.921	0.01469
2.922	-0.00319
2.923	-0.00121
2.924	0.00842
2.925	0.00570
2.926	-0.00547
2.927	-0.00580
2.928	0.00536
2.929	0.00706
2.930	0.00756
2.931	0.01088
2.932	0.01466
2.933	0.01405
2.934	0.00861
2.935	0.01332
2.936	0.01988
2.937	0.01208
2.938	0.00730
2.939	0.00415
2.940	-0.01074
2.941	-0.01642
2.942	-0.00112
2.943	-0.00285
2.944	-0.00615
2.945	0.00582
2.946	0.01037
2.947	0.00481
2.948	-0.00242
2.949	-0.01575
2.950	-0.02157
2.951	-0.00432
2.952	0.01300
2.953	0.01189
2.954	-0.00249
2.955	0.00210
2.956	0.00775
2.957	0.01303
2.958	0.01007
2.959	0.00957
2.960	0.01936
2.961	0.00715
2.962	-0.00805
2.963	-0.01249
2.964	-0.00795
2.965	0.00035
2.966	0.01629
2.967	0.01833
2.968	-0.00239
2.969	-0.01062
2.970	0.00406
2.971	0.00874
2.972	0.00621
2.973	0.00684
2.974	0.00318
2.975	0.00446
2.976	0.00682
2.977	-0.00233
2.978	-0.01146
2.979	-0.00582
2.980	-0.00034
2.981	-0.00590
2.982	-0.00512
2.983	0.00533
2.984	0.02017
2.985	0.02102
2.986	0.00826
2.987	-0.01493
2.988	-0.03101
2.989	-0.03741
2.990	-0.02125
2.991	0.02476
2.992	0.02821
2.993	0.00171
2.994	-0.00279
2.995	0.00136
2.996	-0.00537
2.997	-0.01573
2.998	-0.01486
2.999	-0.00180
3.000	0.00866
3.001	0.00558
3.002	-0.00786
3.003	-0.01992
3.004	0.00263
3.005	0.02496
3.006	0.01750
3.007	0.00522
3.008	0.00091
3.009	0.00965
3.010	0.02321
3.011	0.01987
3.012	0.00018
3.013	-0.00497
3.014	0.00308
3.015	0.00607
3.016	0.01324
3.017	0.01659
3.018	0.01587
3.019	0.00585
3.020	-0.00670
3.021	0.00938
3.022	0.02896
3.023	0.03397
3.024	0.03337
3.025	0.02620
3.026	0.01604
3.027	0.00952
3.028	0.01435
3.029	0.02054
3.030	0.01834
3.031	0.00604
3.032	-0.00648
3.033	-0.00399
3.034	0.00007
3.035	-0.00169
3.036	-0.00546
3.037	0.00027
3.038	0.01654
3.039	0.02537
3.040	0.01831
3.041	-0.00093
3.042	-0.01056
3.043	-0.00466
3.044	0.00006
3.045	-0.00003
3.046	-0.00252
3.047	-0.00545
3.048	-0.00519
3.049	-0.00047
3.050	-0.00113
3.051	-0.00554
3.052	-0.00449
3.053	0.00033
3.054	0.00152
3.055	0.00026
3.056	0.00753
3.057	0.02061
3.058	0.02211
3.059	0.01821
3.060	0.01444
3.061	0.00649
3.062	0.00412
3.063	0.00324
3.064	-0.00537
3.065	-0.00805
3.066	-0.00557
3.067	-0.00844
3.068	-0.00574
3.069	0.00135
3.070	-0.00027
3.071	-0.00349
3.072	-0.00019
3.073	0.00290
3.074	0.00087
3.075	0.00170
3.076	0.00785
3.077	0.00221
3.078	-0.00533
3.079	0.00697
3.080	0.02025
3.081	0.02023
3.082	0.01144
3.083	-0.00263
3.084	-0.00931
3.085	-0.00426
3.086	-0.00196
3.087	-0.00922
3.088	-0.01410
3.089	-0.01090
3.090	-0.00553
3.091	-0.00011
3.092	0.00039
3.093	-0.00404
3.094	-0.00033
3.095	0.00492
3.096	0.00538
3.097	0.00414
3.098	-0.00167
3.099	-0.00446
3.100	-0.00289
3.101	-0.00184
3.102	0.00708
3.103	0.01686
3.104	0.01470
3.105	0.00971
3.106	0.00963
3.107	0.01441
3.108	0.01931
3.109	0.01521
3.110	0.00273
3.111	-0.00472
3.112	0.00163
3.113	0.00761
3.114	0.00528
3.115	0.00093
3.116	-0.00291
3.117	-0.00980
3.118	-0.01932
3.119	-0.01428
3.120	-0.00267
3.121	-0.00346
3.122	-0.00514
3.123	-0.00483
3.124	-0.00054
3.125	0.00448
3.126	-0.00320
3.127	-0.00902
3.128	-0.01139
3.129	-0.02158
3.130	-0.02491
3.131	-0.02781
3.132	-0.03971
3.133	-0.01999
3.134	0.01721
3.135	0.02438
3.136	0.02197
3.137	0.01933
3.138	0.01399
3.139	0.01661
3.140	0.02285
3.141	0.02698
3.142	0.02391
3.143	0.01592
3.144	0.00708
3.145	-0.00632
3.146	-0.01521
3.147	-0.01065
3.148	0.00363
3.149	0.01386
3.150	0.01564
3.151	0.01781
3.152	0.01427
3.153	0.00672
3.154	0.00874
3.155	0.01552
3.156	0.01372
3.157	0.00840
3.158	0.01075
3.159	0.01228
3.160	0.00578
3.161	-0.00212
3.162	-0.00339
3.163	0.00201
3.164	0.00457
3.165	0.00588
3.166	0.01298
3.167	0.01513
3.168	0.00157
3.169	-0.01266
3.170	-0.01012
3.171	0.00509
3.172	0.01353
3.173	0.00698
3.174	-0.00181
3.175	-0.00440
3.176	0.00207
3.177	0.01036
3.178	0.00630
3.179	0.00085
3.180	0.00313
3.181	0.00557
3.182	0.01112
3.183	0.01355
3.184	0.00692
3.185	0.00556
3.186	0.01052
3.187	0.01368
3.188	0.01589
3.189	0.01622
3.190	0.01540
3.191	0.01576
3.192	0.01138
3.193	0.00245
3.194	0.00254
3.195	0.01471
3.196	0.02416
3.197	0.01974
3.198	0.00448
3.199	-0.00636
3.200	-0.00703
3.201	-0.00892
3.202	-0.01273
3.203	-0.00985
3.204	-0.00096
3.205	0.00970
3.206	0.01717
3.207	0.01584
3.208	0.00848
3.209	-0.00019
3.210	-0.01205
3.211	-0.01867
3.212	-0.00903
3.213	0.00978
3.214	0.02046
3.215	0.01589
3.216	0.00709
3.217	0.00299
3.218	0.00198
3.219	0.00589
3.220	0.01277
3.221	0.01119
3.222	0.00299
3.223	0.00026
3.224	-0.00029
3.225	-0.00170
3.226	0.00015
3.227	-0.00260
3.228	-0.01294
3.229	-0.01735
3.230	-0.01144
3.231	-0.00147
3.232	0.00682
3.233	0.00790
3.234	0.00827
3.235	0.00792
3.236	0.00134
3.237	-0.00078
3.238	0.00461
3.239	0.01035
3.240	0.01254
3.241	0.00887
3.242	0.00713
3.243	0.01004
3.244	0.01088
3.245	0.00961
3.246	0.00686
3.247	0.00425
3.248	0.00461
3.249	0.00375
3.250	0.00077
3.251	0.00207
3.252	0.00557
3.253	0.00065
3.254	-0.01108
3.255	-0.01470
3.256	-0.00184
3.257	0.01548
3.258	0.01909
3.259	0.01479
3.260	0.01681
3.261	0.01770
3.262	0.01166
3.263	0.00690
3.264	0.00955
3.265	0.01594
3.266	0.01606
3.267	0.00958
3.268	0.00519
3.269	0.00446
3.270	0.00452
3.271	0.00328
3.272	-0.00416
3.273	-0.01084
3.274	-0.00075
3.275	0.01521
3.276	0.01464
3.277	0.00359
3.278	-0.00221
3.279	0.00024
3.280	0.00785
3.281	0.01436
3.282	0.01143
3.283	0.00299
3.284	0.00181
3.285	0.00360
3.286	0.00199
3.287	0.00257
3.288	0.00748
3.289	0.00982
3.290	0.00423
3.291	-0.00221
3.292	-0.00306
3.293	0.00082
3.294	0.00674
3.295	0.00177
3.296	-0.01396
3.297	-0.02010
3.298	-0.01569
3.299	-0.00741
3.300	0.00334
3.301	0.01190
3.302	0.01615
3.303	0.00971
3.304	-0.00823
3.305	-0.01583
3.306	-0.00721
3.307	-0.00175
3.308	-0.00275
3.309	0.00041
3.310	0.00686
3.311	0.01564
3.312	0.02057
3.313	0.01333
3.314	0.00318
3.315	-0.00133
3.316	-0.00150
3.317	0.00506
3.318	0.01176
3.319	0.00937
3.320	0.00419
3.321	0.00449
3.322	0.00747
3.323	0.01015
3.324	0.01399
3.325	0.01685
3.326	0.01377
3.327	0.00629
3.328	-0.00245
3.329	-0.00865
3.330	-0.00862
3.331	-0.00504
3.332	-0.00313
3.333	-0.00465
3.334	-0.00509
3.335	-0.00243
3.336	-0.00111
3.337	0.00075
3.338	0.00721
3.339	0.01337
3.340	0.01082
3.341	0.00103
3.342	-0.00678
3.343	-0.01206
3.344	-0.01610
3.345	-0.01299
3.346	-0.00416
3.347	0.00437
3.348	0.01146
3.349	0.01074
3.350	-0.00227
3.351	-0.01397
3.352	-0.01543
3.353	-0.01475
3.354	-0.01313
3.355	-0.00480
3.356	0.00047
3.357	-0.00298
3.358	-0.00390
3.359	0.00190
3.360	0.00384
3.361	-0.00058
3.362	-0.00875
3.363	-0.01690
3.364	-0.01760
3.365	-0.01597
3.366	-0.01751
3.367	-0.01326
3.368	-0.00204
3.369	0.00372
3.370	0.00641
3.371	0.01317
3.372	0.01326
3.373	0.00117
3.374	-0.00951
3.375	-0.01226
3.376	-0.01094
3.377	-0.01030
3.378	-0.01311
3.379	-0.01249
3.380	-0.00257
3.381	0.00246
3.382	-0.00534
3.383	-0.01243
3.384	-0.01240
3.385	-0.01147
3.386	-0.00582
3.387	0.00320
3.388	0.00521
3.389	0.00607
3.390	0.01283
3.391	0.01454
3.392	0.00724
3.393	0.00338
3.394	0.00301
3.395	0.00075
3.396	0.00212
3.397	0.00925
3.398	0.01303
3.399	0.00577
3.400	-0.00470
3.401	-0.00525
3.402	-0.00115
3.403	-0.00287
3.404	-0.00200
3.405	0.00747
3.406	0.01766
3.407	0.02408
3.408	0.02525
3.409	0.01483
3.410	-0.00418
3.411	-0.01687
3.412	-0.01913
3.413	-0.02078
3.414	-0.02651
3.415	-0.02665
3.416	-0.02270
3.417	-0.03015
3.418	-0.04205
3.419	-0.03725
3.420	-0.02162
3.421	-0.01333
3.422	-0.01027
3.423	0.00126
3.424	0.02575
3.425	0.04537
3.426	0.04188
3.427	0.02139
3.428	0.00451
3.429	-0.00101
3.430	0.00132
3.431	0.00695
3.432	0.00464
3.433	-0.00709
3.434	-0.01513
3.435	-0.01458
3.436	-0.01088
3.437	-0.00832
3.438	-0.00647
3.439	0.00351
3.440	0.01888
3.441	0.02538
3.442	0.02564
3.443	0.02684
3.444	0.02267
3.445	0.00988
3.446	-0.00146
3.447	-0.00374
3.448	-0.00141
3.449	-0.00001
3.450	0.00238
3.451	0.00480
3.452	0.00035
3.453	-0.00882
3.454	-0.00981
3.455	-0.00047
3.456	0.00795
3.457	0.00749
3.458	0.00052
3.459	-0.00856
3.460	-0.01754
3.461	-0.02816
3.462	-0.03280
3.463	-0.01753
3.464	0.00379
3.465	0.00930
3.466	0.00813
3.467	0.01407
3.468	0.01814
3.469	0.01449
3.470	0.00850
3.471	0.00241
3.472	-0.00289
3.473	-0.00626
3.474	-0.00744
3.475	-0.00628
3.476	-0.00521
3.477	-0.00463
3.478	0.00225
3.479	0.01780
3.480	0.02957
3.481	0.02288
3.482	0.00537
3.483	-0.00244
3.484	0.00550
3.485	0.01625
3.486	0.01723
3.487	0.00637
3.488	-0.00952
3.489	-0.01788
3.490	-0.01338
3.491	-0.00279
3.492	0.00948
3.493	0.02180
3.494	0.02420
3.495	0.01237
3.496	0.00373
3.497	0.01119
3.498	0.02113
3.499	0.01806
3.500	0.00468
3.501	-0.00751
3.502	-0.01113
3.503	-0.00538
3.504	0.00189
3.505	0.01067
3.506	0.02699
3.507	0.03428
3.508	0.01209
3.509	-0.02191
3.510	-0.03434
3.511	-0.02023
3.512	-0.00515
3.513	-0.00420
3.514	-0.00563
3.515	-0.00103
3.516	-0.00025
3.517	-0.00434
3.518	-0.00273
3.519	0.00198
3.520	0.00101
3.521	-0.00377
3.522	-0.00679
3.523	-0.00568
3.524	-0.00046
3.525	0.00469
3.526	0.00633
3.527	0.00414
3.528	-0.00379
3.529	-0.01470
3.530	-0.01632
3.531	-0.00753
3.532	-0.00292
3.533	-0.00462
3.534	-0.00168
3.535	0.00419
3.536	0.00405
3.537	-0.00097
3.538	-0.00490
3.539	-0.00570
3.540	-0.00557
3.541	-0.00705
3.542	-0.00787
3.543	-0.00459
3.544	0.00093
3.545	0.00428
3.546	0.00366
3.547	0.00125
3.548	0.00045
3.549	0.00025
3.550	-0.00288
3.551	-0.00774
3.552	-0.00935
3.553	-0.00688
3.554	-0.00491
3.555	-0.00715
3.556	-0.01212
3.557	-0.01421
3.558	-0.01044
3.559	-0.00305
3.560	0.00315
3.561	0.00741
3.562	0.01235
3.563	0.01554
3.564	0.01330
3.565	0.00867
3.566	0.00654
3.567	0.00831
3.568	0.01281
3.569	0.01313
3.570	0.00602
3.571	-0.00024
3.572	0.00155
3.573	0.00967
3.574	0.01822
3.575	0.01914
3.576	0.01159
3.577	0.00607
3.578	0.00795
3.579	0.00889
3.580	0.00434
3.581	0.00150
3.582	0.00326
3.583	0.00223
3.584	-0.00433
3.585	-0.00860
3.586	-0.00681
3.587	-0.00233
3.588	0.00327
3.589	0.00951
3.590	0.01293
3.591	0.01168
3.592	0.00793
3.593	0.00460
3.594	0.00250
3.595	0.00020
3.596	-0.00195
3.597	-0.00142
3.598	0.00101
3.599	0.00053
3.600	-0.00420
3.601	-0.00777
3.602	-0.00513
3.603	0.00138
3.604	0.00604
3.605	0.00633
3.606	0.00265
3.607	-0.00371
3.608	-0.00931
3.609	-0.00889
3.610	-0.00160
3.611	0.00724
3.612	0.01132
3.613	0.00920
3.614	0.00503
3.615	0.00098
3.616	-0.00509
3.617	-0.01286
3.618	-0.01663
3.619	-0.01299
3.620	-0.00583
3.621	-0.00145
3.622	-0.00037
3.623	0.00169
3.624	0.00523
3.625	0.00768
3.626	0.00934
3.627	0.00922
3.628	0.00455
3.629	0.00042
3.630	0.00369
3.631	0.00838
3.632	0.00453
3.633	-0.00547
3.634	-0.01427
3.635	-0.02016
3.636	-0.02264
3.637	-0.01837
3.638	-0.00707
3.639	0.00358
3.640	0.00526
3.641	0.00085
3.642	-0.00018
3.643	0.00365
3.644	0.00578
3.645	0.00349
3.646	0.00051
3.647	-0.00049
3.648	-0.00121
3.649	-0.00406
3.650	-0.00689
3.651	-0.00556
3.652	-0.00306
3.653	-0.00595
3.654	-0.01287
3.655	-0.01649
3.656	-0.01384
3.657	-0.00656
3.658	0.00321
3.659	0.01188
3.660	0.01435
3.661	0.00883
3.662	0.00076
3.663	-0.00224
3.664	0.00116
3.665	0.00555
3.666	0.00691
3.667	0.00473
3.668	-0.00055
3.669	-0.00623
3.670	-0.00799
3.671	-0.00676
3.672	-0.00736
3.673	-0.01031
3.674	-0.01042
3.675	-0.00393
3.676	0.00522
3.677	0.00979
3.678	0.00866
3.679	0.00605
3.680	0.00290
3.681	-0.00131
3.682	-0.00096
3.683	0.00788
3.684	0.01767
3.685	0.01852
3.686	0.01165
3.687	0.00554
3.688	0.00316
3.689	0.00214
3.690	0.00202
3.691	0.00375
3.692	0.00663
3.693	0.01003
3.694	0.01334
3.695	0.01393
3.696	0.00897
3.697	-0.00009
3.698	-0.00718
3.699	-0.00671
3.700	-0.00029
3.701	0.00602
3.702	0.01037
3.703	0.01401
3.704	0.01549
3.705	0.01213
3.706	0.00717
3.707	0.00653
3.708	0.01000
3.709	0.01059
3.710	0.00456
3.711	-0.00256
3.712	-0.00291
3.713	0.00221
3.714	0.00640
3.715	0.00825
3.716	0.00906
3.717	0.00605
3.718	-0.00085
3.719	-0.00499
3.720	-0.00295
3.721	-0.00140
3.722	-0.00590
3.723	-0.01250
3.724	-0.01516
3.725	-0.01476
3.726	-0.01432
3.727	-0.01261
3.728	-0.00859
3.729	-0.00747
3.730	-0.01361
3.731	-0.02074
3.732	-0.01780
3.733	-0.00388
3.734	0.01112
3.735	0.01879
3.736	0.01815
3.737	0.01199
3.738	0.00478
3.739	0.00170
3.740	0.00310
3.741	0.00487
3.742	0.00495
3.743	0.00455
3.744	0.00263
3.745	-0.00311
3.746	-0.01068
3.747	-0.01413
3.748	-0.01056
3.749	-0.00303
3.750	0.00376
3.751	0.00641
3.752	0.00403
3.753	-0.00252
3.754	-0.00988
3.755	-0.01356
3.756	-0.01070
3.757	-0.00302
3.758	0.00351
3.759	0.00308
3.760	-0.00385
3.761	-0.00962
3.762	-0.00734
3.763	0.00154
3.764	0.00998
3.765	0.01402
3.766	0.01456
3.767	0.01227
3.768	0.00779
3.769	0.00386
3.770	0.00314
3.771	0.00323
3.772	-0.00062
3.773	-0.00814
3.774	-0.01276
3.775	-0.00943
3.776	-0.00245
3.777	-0.00032
3.778	-0.00469
3.779	-0.00872
3.780	-0.00634
3.781	0.00093
3.782	0.00697
3.783	0.00807
3.784	0.00615
3.785	0.00599
3.786	0.00899
3.787	0.01226
3.788	0.01165
3.789	0.00662
3.790	0.00122
3.791	-0.00047
3.792	0.00162
3.793	0.00567
3.794	0.01043
3.795	0.01322
3.796	0.01074
3.797	0.00463
3.798	0.00088
3.799	0.00176
3.800	0.00355
3.801	0.00197
3.802	-0.00196
3.803	-0.00353
3.804	-0.00148
3.805	0.00188
3.806	0.00515
3.807	0.00885
3.808	0.01107
3.809	0.00925
3.810	0.00552
3.811	0.00490
3.812	0.00829
3.813	0.01269
3.814	0.01424
3.815	0.01111
3.816	0.00523
3.817	0.00142
3.818	0.00167
3.819	0.00241
3.820	-0.00106
3.821	-0.00778
3.822	-0.01069
3.823	-0.00350
3.824	0.01183
3.825	0.02506
3.826	0.02812
3.827	0.02242
3.828	0.01528
3.829	0.01008
3.830	0.00483
3.831	-0.00174
3.832	-0.00691
3.833	-0.00803
3.834	-0.00575
3.835	-0.00234
3.836	0.00161
3.837	0.00593
3.838	0.00862
3.839	0.00793
3.840	0.00505
3.841	0.00264
3.842	0.00048
3.843	-0.00390
3.844	-0.00991
3.845	-0.01359
3.846	-0.01175
3.847	-0.00531
3.848	0.00206
3.849	0.00553
3.850	0.00263
3.851	-0.00434
3.852	-0.00998
3.853	-0.01132
3.854	-0.00975
3.855	-0.00773
3.856	-0.00670
3.857	-0.00770
3.858	-0.00977
3.859	-0.00970
3.860	-0.00504
3.861	0.00106
3.862	0.00163
3.863	-0.00616
3.864	-0.01572
3.865	-0.01867
3.866	-0.01414
3.867	-0.00729
3.868	0.00028
3.869	0.00984
3.870	0.01792
3.871	0.01954
3.872	0.01607
3.873	0.01169
3.874	0.00581
3.875	-0.00319
3.876	-0.01111
3.877	-0.01333
3.878	-0.01137
3.879	-0.00857
3.880	-0.00362
3.881	0.00488
3.882	0.01265
3.883	0.01509
3.884	0.01379
3.885	0.01307
3.886	0.01349
3.887	0.01515
3.888	0.01985
3.889	0.02409
3.890	0.01758
3.891	-0.00163
3.892	-0.01918
3.893	-0.02119
3.894	-0.01128
3.895	-0.00225
3.896	0.00162
3.897	0.00323
3.898	0.00227
3.899	-0.00428
3.900	-0.01493
3.901	-0.02293
3.902	-0.02268
3.903	-0.01329
3.904	0.00165
3.905	0.01608
3.906	0.02383
3.907	0.02266
3.908	0.01668
3.909	0.01250
3.910	0.01218
3.911	0.01254
3.912	0.01144
3.913	0.00998
3.914	0.00846
3.915	0.00564
3.916	0.00244
3.917	0.00222
3.918	0.00601
3.919	0.01068
3.920	0.01213
3.921	0.00949
3.922	0.00451
3.923	0.00059
3.924	0.00015
3.925	0.00264
3.926	0.00405
3.927	0.00137
3.928	-0.00403
3.929	-0.00872
3.930	-0.01071
3.931	-0.00966
3.932	-0.00574
3.933	-0.00120
3.934	0.00037
3.935	-0.00192
3.936	-0.00573
3.937	-0.00929
3.938	-0.01297
3.939	-0.01599
3.940	-0.01589
3.941	-0.01256
3.942	-0.00897
3.943	-0.00737
3.944	-0.00638
3.945	-0.00325
3.946	0.00294
3.947	0.01105
3.948	0.01768
3.949	0.01883
3.950	0.01266
3.951	0.00286
3.952	-0.00501
3.953	-0.00873
3.954	-0.00967
3.955	-0.00801
3.956	-0.00247
3.957	0.00576
3.958	0.01177
3.959	0.01150
3.960	0.00569
3.961	-0.00104
3.962	-0.00453
3.963	-0.00358
3.964	-0.00050
3.965	0.00090
3.966	-0.00165
3.967	-0.00740
3.968	-0.01295
3.969	-0.01513
3.970	-0.01259
3.971	-0.00682
3.972	-0.00238
3.973	-0.00369
3.974	-0.01018
3.975	-0.01626
3.976	-0.01791
3.977	-0.01641
3.978	-0.01481
3.979	-0.01358
3.980	-0.01116
3.981	-0.00706
3.982	-0.00255
3.983	0.00105
3.984	0.00302
3.985	0.00388
3.986	0.00435
3.987	0.00480
3.988	0.00436
3.989	0.00217
3.990	-0.00101
3.991	-0.00246
3.992	0.00042
3.993	0.00681
3.994	0.01303
3.995	0.01580
3.996	0.01505
3.997	0.01216
3.998	0.00772
3.999	0.00264
4.000	-0.00114
4.001	-0.00226
4.002	-0.00067
4.003	0.00282
4.004	0.00709
4.005	0.01024
4.006	0.00997
4.007	0.00638
4.008	0.00210
4.009	-0.00003
4.010	0.00098
4.011	0.00438
4.012	0.00822
4.013	0.00965
4.014	0.00671
4.015	-0.00008
4.016	-0.00681
4.017	-0.00860
4.018	-0.00285
4.019	0.00775
4.020	0.01646
4.021	0.01849
4.022	0.01439
4.023	0.00831
4.024	0.00317
4.025	-0.00075
4.026	-0.00349
4.027	-0.00471
4.028	-0.00374
4.029	-0.00065
4.030	0.00326
4.031	0.00580
4.032	0.00583
4.033	0.00475
4.034	0.00467
4.035	0.00595
4.036	0.00735
4.037	0.00788
4.038	0.00761
4.039	0.00726
4.040	0.00832
4.041	0.01151
4.042	0.01513
4.043	0.01666
4.044	0.01569
4.045	0.01402
4.046	0.01317
4.047	0.01329
4.048	0.01300
4.049	0.00966
4.050	0.00191
4.051	-0.00830
4.052	-0.01610
4.053	-0.01782
4.054	-0.01326
4.055	-0.00519
4.056	0.00271
4.057	0.00756
4.058	0.00924
4.059	0.01061
4.060	0.01306
4.061	0.01393
4.062	0.00967
4.063	0.00101
4.064	-0.00659
4.065	-0.00913
4.066	-0.00716
4.067	-0.00360
4.068	-0.00078
4.069	0.00027
4.070	-0.00019
4.071	-0.00007
4.072	0.00276
4.073	0.00759
4.074	0.01075
4.075	0.00986
4.076	0.00531
4.077	-0.00066
4.078	-0.00562
4.079	-0.00727
4.080	-0.00436
4.081	0.00131
4.082	0.00567
4.083	0.00593
4.084	0.00322
4.085	0.00130
4.086	0.00254
4.087	0.00582
4.088	0.00767
4.089	0.00570
4.090	0.00088
4.091	-0.00357
4.092	-0.00488
4.093	-0.00255
4.094	0.00172
4.095	0.00531
4.096	0.00608
4.097	0.00440
4.098	0.00245
4.099	0.00203
4.100	0.00231
4.101	0.00073
4.102	-0.00445
4.103	-0.01284
4.104	-0.02176
4.105	-0.02690
4.106	-0.02571
4.107	-0.01954
4.108	-0.01133
4.109	-0.00064
4.110	0.01528
4.111	0.03395
4.112	0.04505
4.113	0.04031
4.114	0.02393
4.115	0.00961
4.116	0.00681
4.117	0.01330
4.118	0.02031
4.119	0.02076
4.120	0.01373
4.121	0.00402
4.122	-0.00183
4.123	-0.00117
4.124	0.00331
4.125	0.00660
4.126	0.00706
4.127	0.00659
4.128	0.00665
4.129	0.00650
4.130	0.00494
4.131	0.00208
4.132	-0.00075
4.133	-0.00222
4.134	-0.00121
4.135	0.00282
4.136	0.00838
4.137	0.01202
4.138	0.01041
4.139	0.00341
4.140	-0.00498
4.141	-0.00918
4.142	-0.00643
4.143	0.00067
4.144	0.00659
4.145	0.00783
4.146	0.00574
4.147	0.00340
4.148	0.00212
4.149	0.00056
4.150	-0.00250
4.151	-0.00632
4.152	-0.00945
4.153	-0.01057
4.154	-0.00903
4.155	-0.00500
4.156	-0.00068
4.157	0.00135
4.158	0.00048
4.159	-0.00164
4.160	-0.00327
4.161	-0.00395
4.162	-0.00370
4.163	-0.00146
4.164	0.00340
4.165	0.00950
4.166	0.01448
4.167	0.01718
4.168	0.01776
4.169	0.01664
4.170	0.01363
4.171	0.00939
4.172	0.00563
4.173	0.00410
4.174	0.00445
4.175	0.00474
4.176	0.00360
4.177	0.00158
4.178	-0.00027
4.179	-0.00208
4.180	-0.00427
4.181	-0.00595
4.182	-0.00515
4.183	-0.00159
4.184	0.00263
4.185	0.00526
4.186	0.00607
4.187	0.00567
4.188	0.00383
4.189	0.00011
4.190	-0.00409
4.191	-0.00519
4.192	-0.00072
4.193	0.00834
4.194	0.01785
4.195	0.02376
4.196	0.02497
4.197	0.02284
4.198	0.01879
4.199	0.01307
4.200	0.00626
4.201	0.00039
4.202	-0.00176
4.203	0.00064
4.204	0.00521
4.205	0.00835
4.206	0.00784
4.207	0.00470
4.208	0.00296
4.209	0.00752
4.210	0.01976
4.211	0.03436
4.212	0.04277
4.213	0.04088
4.214	0.03199
4.215	0.02172
4.216	0.01251
4.217	0.00522
4.218	0.00437
4.219	0.01550
4.220	0.03522
4.221	0.04989
4.222	0.04835
4.223	0.03397
4.224	0.01933
4.225	0.01057
4.226	0.00284
4.227	-0.00901
4.228	-0.02330
4.229	-0.03577
4.230	-0.04521
4.231	-0.05175
4.232	-0.05429
4.233	-0.05270
4.234	-0.04858
4.235	-0.04021
4.236	-0.02227
4.237	0.00311
4.238	0.02040
4.239	0.01446
4.240	-0.01219
4.241	-0.04115
4.242	-0.05667
4.243	-0.05838
4.244	-0.05429
4.245	-0.04699
4.246	-0.03275
4.247	-0.01058
4.248	0.01227
4.249	0.02508
4.250	0.02323
4.251	0.01350
4.252	0.00840
4.253	0.01384
4.254	0.02436
4.255	0.02997
4.256	0.02654
4.257	0.01885
4.258	0.01365
4.259	0.01149
4.260	0.00673
4.261	-0.00363
4.262	-0.01271
4.263	-0.00729
4.264	0.01869
4.265	0.05375
4.266	0.07465
4.267	0.06539
4.268	0.03079
4.269	-0.00741
4.270	-0.02833
4.271	-0.02656
4.272	-0.01335
4.273	-0.00255
4.274	0.00300
4.275	0.00980
4.276	0.02225
4.277	0.03623
4.278	0.04477
4.279	0.04564
4.280	0.04223
4.281	0.03872
4.282	0.03516
4.283	0.02851
4.284	0.01739
4.285	0.00463
4.286	-0.00588
4.287	-0.01289
4.288	-0.01721
4.289	-0.01880
4.290	-0.01597
4.291	-0.00741
4.292	0.00466
4.293	0.01540
4.294	0.02094
4.295	0.02155
4.296	0.01966
4.297	0.01634
4.298	0.01030
4.299	0.00127
4.300	-0.00687
4.301	-0.00807
4.302	0.00002
4.303	0.01238
4.304	0.02054
4.305	0.02013
4.306	0.01463
4.307	0.01180
4.308	0.01692
4.309	0.02903
4.310	0.04277
4.311	0.05319
4.312	0.05804
4.313	0.05713
4.314	0.05084
4.315	0.04013
4.316	0.02726
4.317	0.01498
4.318	0.00478
4.319	-0.00407
4.320	-0.01341
4.321	-0.02390
4.322	-0.03364
4.323	-0.03917
4.324	-0.03769
4.325	-0.02882
4.326	-0.01520
4.327	-0.00179
4.328	0.00648
4.329	0.00797
4.330	0.00573
4.331	0.00538
4.332	0.01051
4.333	0.02016
4.334	0.02990
4.335	0.03559
4.336	0.03641
4.337	0.03452
4.338	0.03238
4.339	0.03077
4.340	0.02836
4.341	0.02290
4.342	0.01265
4.343	-0.00143
4.344	-0.01542
4.345	-0.02392
4.346	-0.02372
4.347	-0.01618
4.348	-0.00572
4.349	0.00363
4.350	0.01027
4.351	0.01425
4.352	0.01574
