#Lambda	Flux
29.383	0.17170
29.384	0.17274
29.385	0.17377
29.386	0.17480
29.387	0.17583
29.388	0.17686
29.389	0.17790
29.390	0.17893
29.391	0.17996
29.392	0.18099
29.393	0.18203
29.394	0.18306
29.395	0.18409
29.396	0.18512
29.397	0.18615
29.398	0.18718
29.399	0.18821
29.400	0.18924
29.401	0.19027
29.402	0.19130
29.403	0.19233
29.404	0.19335
29.405	0.19438
29.406	0.19540
29.407	0.19642
29.408	0.19744
29.409	0.19846
29.410	0.19948
29.411	0.20050
29.412	0.20151
29.413	0.20253
29.414	0.20355
29.415	0.20457
29.416	0.20559
29.417	0.20662
29.418	0.20765
29.419	0.20868
29.420	0.20972
29.421	0.21076
29.422	0.21180
29.423	0.21284
29.424	0.21388
29.425	0.21493
29.426	0.21598
29.427	0.21703
29.428	0.21808
29.429	0.21914
29.430	0.22019
29.431	0.22125
29.432	0.22231
29.433	0.22337
29.434	0.22443
29.435	0.22549
29.436	0.22656
29.437	0.22762
29.438	0.22869
29.439	0.22975
29.440	0.23082
29.441	0.23189
29.442	0.23296
29.443	0.23403
29.444	0.23510
29.445	0.23617
29.446	0.23724
29.447	0.23831
29.448	0.23938
29.449	0.24045
29.450	0.24152
29.451	0.24259
29.452	0.24366
29.453	0.24473
29.454	0.24580
29.455	0.24687
29.456	0.24794
29.457	0.24901
29.458	0.25007
29.459	0.25114
29.460	0.25220
29.461	0.25327
29.462	0.25433
29.463	0.25539
29.464	0.25646
29.465	0.25752
29.466	0.25857
29.467	0.25963
29.468	0.26069
29.469	0.26174
29.470	0.26279
29.471	0.26384
29.472	0.26489
29.473	0.26594
29.474	0.26698
29.475	0.26802
29.476	0.26906
29.477	0.27010
29.478	0.27113
29.479	0.27217
29.480	0.27320
29.481	0.27422
29.482	0.27525
29.483	0.27627
29.484	0.27729
29.485	0.27830
29.486	0.27932
29.487	0.28033
29.488	0.28133
29.489	0.28233
29.490	0.28333
29.491	0.28433
29.492	0.28532
29.493	0.28631
29.494	0.28730
29.495	0.28828
29.496	0.28926
29.497	0.29023
29.498	0.29120
29.499	0.29216
29.500	0.29313
29.501	0.29409
29.502	0.29506
29.503	0.29602
29.504	0.29698
29.505	0.29795
29.506	0.29891
29.507	0.29987
29.508	0.30083
29.509	0.30179
29.510	0.30275
29.511	0.30371
29.512	0.30467
29.513	0.30562
29.514	0.30658
29.515	0.30753
29.516	0.30849
29.517	0.30944
29.518	0.31039
29.519	0.31134
29.520	0.31229
29.521	0.31323
29.522	0.31418
29.523	0.31512
29.524	0.31607
29.525	0.31701
29.526	0.31795
29.527	0.31888
29.528	0.31982
29.529	0.32076
29.530	0.32169
29.531	0.32262
29.532	0.32355
29.533	0.32447
29.534	0.32540
29.535	0.32632
29.536	0.32724
29.537	0.32816
29.538	0.32907
29.539	0.32999
29.540	0.33090
29.541	0.33181
29.542	0.33271
29.543	0.33362
29.544	0.33452
29.545	0.33542
29.546	0.33631
29.547	0.33721
29.548	0.33810
29.549	0.33898
29.550	0.33987
29.551	0.34075
29.552	0.34163
29.553	0.34251
29.554	0.34338
29.555	0.34425
29.556	0.34511
29.557	0.34598
29.558	0.34684
29.559	0.34769
29.560	0.34855
29.561	0.34940
29.562	0.35024
29.563	0.35109
29.564	0.35192
29.565	0.35276
29.566	0.35359
29.567	0.35442
29.568	0.35524
29.569	0.35606
29.570	0.35688
29.571	0.35769
29.572	0.35850
29.573	0.35930
29.574	0.36010
29.575	0.36090
29.576	0.36169
29.577	0.36248
29.578	0.36326
29.579	0.36404
29.580	0.36481
29.581	0.36558
29.582	0.36635
29.583	0.36711
29.584	0.36787
29.585	0.36862
29.586	0.36936
29.587	0.37011
29.588	0.37085
29.589	0.37159
29.590	0.37232
29.591	0.37306
29.592	0.37379
29.593	0.37452
29.594	0.37524
29.595	0.37597
29.596	0.37669
29.597	0.37740
29.598	0.37812
29.599	0.37883
29.600	0.37954
29.601	0.38025
29.602	0.38095
29.603	0.38165
29.604	0.38235
29.605	0.38305
29.606	0.38374
29.607	0.38443
29.608	0.38512
29.609	0.38580
29.610	0.38648
29.611	0.38716
29.612	0.38783
29.613	0.38850
29.614	0.38917
29.615	0.38983
29.616	0.39049
29.617	0.39115
29.618	0.39181
29.619	0.39246
29.620	0.39311
29.621	0.39375
29.622	0.39439
29.623	0.39503
29.624	0.39566
29.625	0.39630
29.626	0.39692
29.627	0.39755
29.628	0.39817
29.629	0.39878
29.630	0.39940
29.631	0.40001
29.632	0.40061
29.633	0.40121
29.634	0.40181
29.635	0.40241
29.636	0.40300
29.637	0.40358
29.638	0.40417
29.639	0.40474
29.640	0.40532
29.641	0.40589
29.642	0.40646
29.643	0.40702
29.644	0.40758
29.645	0.40813
29.646	0.40869
29.647	0.40923
29.648	0.40978
29.649	0.41031
29.650	0.41085
29.651	0.41138
29.652	0.41190
29.653	0.41243
29.654	0.41294
29.655	0.41346
29.656	0.41396
29.657	0.41447
29.658	0.41497
29.659	0.41546
29.660	0.41595
29.661	0.41644
29.662	0.41692
29.663	0.41740
29.664	0.41787
29.665	0.41834
29.666	0.41880
29.667	0.41926
29.668	0.41972
29.669	0.42017
29.670	0.42061
29.671	0.42105
29.672	0.42149
29.673	0.42192
29.674	0.42234
29.675	0.42276
29.676	0.42318
29.677	0.42360
29.678	0.42401
29.679	0.42441
29.680	0.42482
29.681	0.42522
29.682	0.42561
29.683	0.42600
29.684	0.42639
29.685	0.42678
29.686	0.42716
29.687	0.42754
29.688	0.42791
29.689	0.42828
29.690	0.42865
29.691	0.42901
29.692	0.42937
29.693	0.42972
29.694	0.43007
29.695	0.43042
29.696	0.43076
29.697	0.43110
29.698	0.43144
29.699	0.43177
29.700	0.43209
29.701	0.43242
29.702	0.43274
29.703	0.43305
29.704	0.43336
29.705	0.43367
29.706	0.43397
29.707	0.43427
29.708	0.43457
29.709	0.43486
29.710	0.43514
29.711	0.43543
29.712	0.43570
29.713	0.43598
29.714	0.43625
29.715	0.43651
29.716	0.43678
29.717	0.43703
29.718	0.43729
29.719	0.43754
29.720	0.43778
29.721	0.43802
29.722	0.43826
29.723	0.43849
29.724	0.43872
29.725	0.43894
29.726	0.43916
29.727	0.43938
29.728	0.43959
29.729	0.43979
29.730	0.43999
29.731	0.44019
29.732	0.44038
29.733	0.44057
29.734	0.44076
29.735	0.44093
29.736	0.44111
29.737	0.44128
29.738	0.44145
29.739	0.44161
29.740	0.44176
29.741	0.44192
29.742	0.44206
29.743	0.44221
29.744	0.44235
29.745	0.44248
29.746	0.44261
29.747	0.44273
29.748	0.44285
29.749	0.44297
29.750	0.44308
29.751	0.44319
29.752	0.44329
29.753	0.44338
29.754	0.44347
29.755	0.44356
29.756	0.44364
29.757	0.44372
29.758	0.44379
29.759	0.44386
29.760	0.44392
29.761	0.44398
29.762	0.44404
29.763	0.44408
29.764	0.44413
29.765	0.44417
29.766	0.44420
29.767	0.44423
29.768	0.44425
29.769	0.44427
29.770	0.44429
29.771	0.44430
29.772	0.44430
29.773	0.44430
29.774	0.44430
29.775	0.44429
29.776	0.44428
29.777	0.44426
29.778	0.44423
29.779	0.44421
29.780	0.44417
29.781	0.44414
29.782	0.44410
29.783	0.44405
29.784	0.44400
29.785	0.44395
29.786	0.44389
29.787	0.44382
29.788	0.44375
29.789	0.44368
29.790	0.44360
29.791	0.44352
29.792	0.44344
29.793	0.44335
29.794	0.44325
29.795	0.44315
29.796	0.44305
29.797	0.44294
29.798	0.44283
29.799	0.44271
29.800	0.44259
29.801	0.44247
29.802	0.44234
29.803	0.44220
29.804	0.44207
29.805	0.44192
29.806	0.44178
29.807	0.44163
29.808	0.44147
29.809	0.44132
29.810	0.44115
29.811	0.44099
29.812	0.44082
29.813	0.44064
29.814	0.44046
29.815	0.44028
29.816	0.44009
29.817	0.43990
29.818	0.43971
29.819	0.43951
29.820	0.43931
29.821	0.43910
29.822	0.43889
29.823	0.43868
29.824	0.43846
29.825	0.43824
29.826	0.43801
29.827	0.43778
29.828	0.43755
29.829	0.43731
29.830	0.43707
29.831	0.43683
29.832	0.43658
29.833	0.43633
29.834	0.43607
29.835	0.43581
29.836	0.43555
29.837	0.43528
29.838	0.43501
29.839	0.43474
29.840	0.43446
29.841	0.43418
29.842	0.43389
29.843	0.43360
29.844	0.43331
29.845	0.43302
29.846	0.43272
29.847	0.43242
29.848	0.43211
29.849	0.43180
29.850	0.43149
29.851	0.43117
29.852	0.43085
29.853	0.43052
29.854	0.43019
29.855	0.42986
29.856	0.42951
29.857	0.42917
29.858	0.42882
29.859	0.42846
29.860	0.42810
29.861	0.42773
29.862	0.42736
29.863	0.42698
29.864	0.42660
29.865	0.42622
29.866	0.42583
29.867	0.42543
29.868	0.42504
29.869	0.42463
29.870	0.42422
29.871	0.42381
29.872	0.42340
29.873	0.42298
29.874	0.42255
29.875	0.42212
29.876	0.42169
29.877	0.42125
29.878	0.42081
29.879	0.42037
29.880	0.41992
29.881	0.41946
29.882	0.41901
29.883	0.41855
29.884	0.41808
29.885	0.41761
29.886	0.41714
29.887	0.41667
29.888	0.41619
29.889	0.41571
29.890	0.41522
29.891	0.41473
29.892	0.41424
29.893	0.41374
29.894	0.41324
29.895	0.41274
29.896	0.41224
29.897	0.41173
29.898	0.41122
29.899	0.41070
29.900	0.41019
29.901	0.40967
29.902	0.40914
29.903	0.40862
29.904	0.40809
29.905	0.40756
29.906	0.40702
29.907	0.40648
29.908	0.40594
29.909	0.40540
29.910	0.40486
29.911	0.40431
29.912	0.40376
29.913	0.40321
29.914	0.40266
29.915	0.40210
29.916	0.40154
29.917	0.40098
29.918	0.40042
29.919	0.39985
29.920	0.39929
29.921	0.39872
29.922	0.39815
29.923	0.39757
29.924	0.39700
29.925	0.39642
29.926	0.39585
29.927	0.39527
29.928	0.39468
29.929	0.39410
29.930	0.39352
29.931	0.39293
29.932	0.39234
29.933	0.39175
29.934	0.39116
29.935	0.39057
29.936	0.38998
29.937	0.38939
29.938	0.38879
29.939	0.38819
29.940	0.38760
29.941	0.38700
29.942	0.38639
29.943	0.38579
29.944	0.38517
29.945	0.38456
29.946	0.38394
29.947	0.38331
29.948	0.38268
29.949	0.38205
29.950	0.38142
29.951	0.38078
29.952	0.38014
29.953	0.37949
29.954	0.37884
29.955	0.37819
29.956	0.37753
29.957	0.37687
29.958	0.37621
29.959	0.37554
29.960	0.37487
29.961	0.37420
29.962	0.37352
29.963	0.37285
29.964	0.37217
29.965	0.37148
29.966	0.37080
29.967	0.37011
29.968	0.36941
29.969	0.36872
29.970	0.36802
29.971	0.36732
29.972	0.36662
29.973	0.36592
29.974	0.36521
29.975	0.36451
29.976	0.36379
29.977	0.36308
29.978	0.36237
29.979	0.36165
29.980	0.36093
29.981	0.36021
29.982	0.35949
29.983	0.35877
29.984	0.35805
29.985	0.35732
29.986	0.35659
29.987	0.35586
29.988	0.35513
29.989	0.35440
29.990	0.35367
29.991	0.35293
29.992	0.35220
29.993	0.35146
29.994	0.35072
29.995	0.34999
29.996	0.34925
29.997	0.34851
29.998	0.34777
29.999	0.34703
30.000	0.34628
30.001	0.34554
30.002	0.34480
30.003	0.34406
30.004	0.34331
30.005	0.34257
30.006	0.34182
30.007	0.34108
30.008	0.34034
30.009	0.33959
30.010	0.33885
30.011	0.33810
30.012	0.33736
30.013	0.33661
30.014	0.33587
30.015	0.33513
30.016	0.33438
30.017	0.33364
30.018	0.33290
30.019	0.33216
30.020	0.33142
30.021	0.33068
30.022	0.32994
30.023	0.32920
30.024	0.32846
30.025	0.32772
30.026	0.32699
30.027	0.32625
30.028	0.32552
30.029	0.32479
30.030	0.32406
30.031	0.32332
30.032	0.32259
30.033	0.32185
30.034	0.32111
30.035	0.32037
30.036	0.31963
30.037	0.31888
30.038	0.31813
30.039	0.31738
30.040	0.31663
30.041	0.31587
30.042	0.31512
30.043	0.31436
30.044	0.31360
30.045	0.31284
30.046	0.31207
30.047	0.31131
30.048	0.31054
30.049	0.30977
30.050	0.30900
30.051	0.30823
30.052	0.30746
30.053	0.30669
30.054	0.30592
30.055	0.30514
30.056	0.30436
30.057	0.30359
30.058	0.30281
30.059	0.30203
30.060	0.30125
30.061	0.30047
30.062	0.29969
30.063	0.29891
30.064	0.29813
30.065	0.29735
30.066	0.29657
30.067	0.29579
30.068	0.29501
30.069	0.29423
30.070	0.29345
30.071	0.29267
30.072	0.29189
30.073	0.29111
30.074	0.29033
30.075	0.28955
30.076	0.28877
30.077	0.28799
30.078	0.28721
30.079	0.28644
30.080	0.28566
30.081	0.28489
30.082	0.28411
30.083	0.28334
30.084	0.28257
30.085	0.28180
30.086	0.28103
30.087	0.28026
30.088	0.27949
30.089	0.27873
30.090	0.27796
30.091	0.27720
30.092	0.27644
30.093	0.27568
30.094	0.27492
30.095	0.27417
30.096	0.27341
30.097	0.27266
30.098	0.27191
30.099	0.27117
30.100	0.27042
30.101	0.26968
30.102	0.26894
30.103	0.26820
30.104	0.26747
30.105	0.26673
30.106	0.26600
30.107	0.26528
30.108	0.26455
30.109	0.26383
30.110	0.26311
30.111	0.26240
30.112	0.26168
30.113	0.26098
30.114	0.26027
30.115	0.25957
30.116	0.25887
30.117	0.25817
30.118	0.25748
30.119	0.25679
30.120	0.25610
30.121	0.25542
30.122	0.25474
30.123	0.25406
30.124	0.25337
30.125	0.25269
30.126	0.25201
30.127	0.25132
30.128	0.25064
30.129	0.24995
30.130	0.24927
30.131	0.24858
30.132	0.24790
30.133	0.24721
30.134	0.24653
30.135	0.24585
30.136	0.24516
30.137	0.24448
30.138	0.24380
30.139	0.24312
30.140	0.24244
30.141	0.24176
30.142	0.24108
30.143	0.24040
30.144	0.23972
30.145	0.23905
30.146	0.23837
30.147	0.23770
30.148	0.23703
30.149	0.23635
30.150	0.23568
30.151	0.23502
30.152	0.23435
30.153	0.23369
30.154	0.23302
30.155	0.23236
30.156	0.23170
30.157	0.23105
30.158	0.23039
30.159	0.22974
30.160	0.22909
30.161	0.22844
30.162	0.22779
30.163	0.22715
30.164	0.22651
30.165	0.22587
30.166	0.22523
30.167	0.22460
30.168	0.22397
30.169	0.22334
30.170	0.22272
30.171	0.22210
30.172	0.22148
30.173	0.22086
30.174	0.22025
30.175	0.21964
30.176	0.21904
30.177	0.21843
30.178	0.21784
30.179	0.21724
30.180	0.21665
30.181	0.21606
30.182	0.21548
30.183	0.21490
30.184	0.21432
30.185	0.21375
30.186	0.21319
30.187	0.21262
30.188	0.21206
30.189	0.21151
30.190	0.21096
30.191	0.21041
30.192	0.20987
30.193	0.20933
30.194	0.20880
30.195	0.20828
30.196	0.20775
30.197	0.20724
30.198	0.20672
30.199	0.20622
30.200	0.20572
30.201	0.20522
30.202	0.20473
30.203	0.20424
30.204	0.20376
30.205	0.20328
30.206	0.20281
30.207	0.20235
30.208	0.20189
30.209	0.20144
30.210	0.20099
30.211	0.20055
30.212	0.20012
30.213	0.19969
30.214	0.19926
30.215	0.19883
30.216	0.19840
30.217	0.19798
30.218	0.19756
30.219	0.19715
30.220	0.19674
30.221	0.19633
30.222	0.19592
30.223	0.19551
30.224	0.19511
30.225	0.19471
30.226	0.19432
30.227	0.19393
30.228	0.19354
30.229	0.19315
30.230	0.19277
30.231	0.19239
30.232	0.19202
30.233	0.19164
30.234	0.19128
30.235	0.19091
30.236	0.19055
30.237	0.19019
30.238	0.18984
30.239	0.18949
30.240	0.18914
30.241	0.18879
30.242	0.18845
30.243	0.18812
30.244	0.18779
30.245	0.18746
30.246	0.18713
30.247	0.18681
30.248	0.18650
30.249	0.18618
30.250	0.18588
30.251	0.18557
30.252	0.18527
30.253	0.18497
30.254	0.18468
30.255	0.18440
30.256	0.18411
30.257	0.18383
30.258	0.18356
30.259	0.18329
30.260	0.18302
30.261	0.18276
30.262	0.18251
30.263	0.18225
30.264	0.18201
30.265	0.18176
30.266	0.18153
30.267	0.18129
30.268	0.18107
30.269	0.18084
30.270	0.18062
30.271	0.18041
30.272	0.18020
30.273	0.18000
30.274	0.17980
30.275	0.17961
30.276	0.17942
30.277	0.17923
30.278	0.17906
30.279	0.17888
30.280	0.17871
30.281	0.17855
30.282	0.17840
30.283	0.17824
30.284	0.17810
30.285	0.17796
30.286	0.17782
30.287	0.17769
30.288	0.17757
30.289	0.17745
30.290	0.17734
30.291	0.17723
30.292	0.17713
30.293	0.17703
30.294	0.17694
30.295	0.17686
30.296	0.17678
30.297	0.17671
30.298	0.17665
30.299	0.17659
30.300	0.17653
30.301	0.17648
30.302	0.17644
30.303	0.17641
30.304	0.17638
30.305	0.17635
30.306	0.17634
30.307	0.17632
30.308	0.17632
30.309	0.17632
30.310	0.17632
30.311	0.17634
30.312	0.17635
30.313	0.17637
30.314	0.17640
30.315	0.17644
30.316	0.17648
30.317	0.17652
30.318	0.17657
30.319	0.17663
30.320	0.17669
30.321	0.17675
30.322	0.17683
30.323	0.17690
30.324	0.17699
30.325	0.17707
30.326	0.17717
30.327	0.17726
30.328	0.17737
30.329	0.17748
30.330	0.17759
30.331	0.17771
30.332	0.17783
30.333	0.17796
30.334	0.17809
30.335	0.17823
30.336	0.17837
30.337	0.17852
30.338	0.17868
30.339	0.17883
30.340	0.17900
30.341	0.17916
30.342	0.17934
30.343	0.17951
30.344	0.17969
30.345	0.17988
30.346	0.18007
30.347	0.18027
30.348	0.18047
30.349	0.18067
30.350	0.18088
30.351	0.18109
30.352	0.18131
30.353	0.18153
30.354	0.18176
30.355	0.18199
30.356	0.18222
30.357	0.18246
30.358	0.18271
30.359	0.18295
30.360	0.18321
30.361	0.18346
30.362	0.18372
30.363	0.18399
30.364	0.18425
30.365	0.18453
30.366	0.18480
30.367	0.18508
30.368	0.18537
30.369	0.18566
30.370	0.18595
30.371	0.18624
30.372	0.18654
30.373	0.18684
30.374	0.18715
30.375	0.18746
30.376	0.18778
30.377	0.18809
30.378	0.18842
30.379	0.18874
30.380	0.18907
30.381	0.18940
30.382	0.18974
30.383	0.19008
30.384	0.19042
30.385	0.19076
30.386	0.19111
30.387	0.19147
30.388	0.19182
30.389	0.19218
30.390	0.19254
30.391	0.19291
30.392	0.19328
30.393	0.19365
30.394	0.19402
30.395	0.19440
30.396	0.19478
30.397	0.19517
30.398	0.19557
30.399	0.19597
30.400	0.19637
30.401	0.19678
30.402	0.19720
30.403	0.19763
30.404	0.19805
30.405	0.19849
30.406	0.19893
30.407	0.19937
30.408	0.19982
30.409	0.20028
30.410	0.20074
30.411	0.20120
30.412	0.20167
30.413	0.20215
30.414	0.20263
30.415	0.20311
30.416	0.20360
30.417	0.20410
30.418	0.20460
30.419	0.20510
30.420	0.20561
30.421	0.20612
30.422	0.20664
30.423	0.20716
30.424	0.20768
30.425	0.20821
30.426	0.20874
30.427	0.20928
30.428	0.20982
30.429	0.21037
30.430	0.21091
30.431	0.21147
30.432	0.21202
30.433	0.21258
30.434	0.21314
30.435	0.21371
30.436	0.21428
30.437	0.21485
30.438	0.21543
30.439	0.21600
30.440	0.21659
30.441	0.21717
30.442	0.21776
30.443	0.21835
30.444	0.21894
30.445	0.21954
30.446	0.22014
30.447	0.22074
30.448	0.22134
30.449	0.22195
30.450	0.22256
30.451	0.22317
30.452	0.22378
30.453	0.22440
30.454	0.22501
30.455	0.22563
30.456	0.22625
30.457	0.22688
30.458	0.22750
30.459	0.22813
30.460	0.22876
30.461	0.22939
30.462	0.23002
30.463	0.23065
30.464	0.23128
30.465	0.23192
30.466	0.23256
30.467	0.23319
30.468	0.23383
30.469	0.23447
30.470	0.23512
30.471	0.23576
30.472	0.23640
30.473	0.23704
30.474	0.23769
30.475	0.23833
30.476	0.23898
30.477	0.23962
30.478	0.24027
30.479	0.24092
30.480	0.24157
30.481	0.24221
30.482	0.24286
30.483	0.24351
30.484	0.24416
30.485	0.24480
30.486	0.24545
30.487	0.24610
30.488	0.24675
30.489	0.24740
30.490	0.24805
30.491	0.24871
30.492	0.24937
30.493	0.25003
30.494	0.25070
30.495	0.25136
30.496	0.25204
30.497	0.25271
30.498	0.25339
30.499	0.25407
30.500	0.25476
30.501	0.25545
30.502	0.25614
30.503	0.25683
30.504	0.25752
30.505	0.25822
30.506	0.25892
30.507	0.25963
30.508	0.26033
30.509	0.26104
30.510	0.26175
30.511	0.26247
30.512	0.26318
30.513	0.26390
30.514	0.26462
30.515	0.26534
30.516	0.26606
30.517	0.26679
30.518	0.26752
30.519	0.26824
30.520	0.26898
30.521	0.26971
30.522	0.27044
30.523	0.27118
30.524	0.27192
30.525	0.27266
30.526	0.27340
30.527	0.27414
30.528	0.27488
30.529	0.27563
30.530	0.27637
30.531	0.27712
30.532	0.27787
30.533	0.27862
30.534	0.27937
30.535	0.28012
30.536	0.28087
30.537	0.28162
30.538	0.28237
30.539	0.28313
30.540	0.28388
30.541	0.28464
30.542	0.28540
30.543	0.28615
30.544	0.28691
30.545	0.28767
30.546	0.28842
30.547	0.28918
30.548	0.28994
30.549	0.29070
30.550	0.29146
30.551	0.29222
30.552	0.29298
30.553	0.29373
30.554	0.29449
30.555	0.29525
30.556	0.29601
30.557	0.29677
30.558	0.29752
30.559	0.29828
30.560	0.29904
30.561	0.29979
30.562	0.30055
30.563	0.30131
30.564	0.30206
30.565	0.30281
30.566	0.30357
30.567	0.30432
30.568	0.30507
30.569	0.30582
30.570	0.30657
30.571	0.30732
30.572	0.30806
30.573	0.30881
30.574	0.30956
30.575	0.31030
30.576	0.31104
30.577	0.31178
30.578	0.31252
30.579	0.31326
30.580	0.31400
30.581	0.31473
30.582	0.31547
30.583	0.31620
30.584	0.31693
30.585	0.31767
30.586	0.31840
30.587	0.31914
30.588	0.31988
30.589	0.32061
30.590	0.32135
30.591	0.32209
30.592	0.32282
30.593	0.32356
30.594	0.32430
30.595	0.32503
30.596	0.32577
30.597	0.32651
30.598	0.32725
30.599	0.32799
30.600	0.32873
30.601	0.32946
30.602	0.33020
30.603	0.33094
30.604	0.33168
30.605	0.33242
30.606	0.33316
30.607	0.33390
30.608	0.33464
30.609	0.33538
30.610	0.33612
30.611	0.33686
30.612	0.33760
30.613	0.33834
30.614	0.33908
30.615	0.33982
30.616	0.34056
30.617	0.34130
30.618	0.34204
30.619	0.34278
30.620	0.34352
30.621	0.34426
30.622	0.34500
30.623	0.34574
30.624	0.34648
30.625	0.34722
30.626	0.34796
30.627	0.34870
30.628	0.34944
30.629	0.35018
30.630	0.35092
30.631	0.35166
30.632	0.35240
30.633	0.35314
30.634	0.35388
30.635	0.35462
30.636	0.35536
30.637	0.35610
30.638	0.35684
30.639	0.35758
30.640	0.35832
30.641	0.35906
30.642	0.35980
30.643	0.36053
30.644	0.36127
30.645	0.36201
30.646	0.36275
30.647	0.36348
30.648	0.36422
30.649	0.36496
30.650	0.36570
30.651	0.36643
30.652	0.36717
30.653	0.36790
30.654	0.36864
30.655	0.36938
30.656	0.37011
30.657	0.37085
30.658	0.37158
30.659	0.37231
30.660	0.37305
30.661	0.37378
30.662	0.37452
30.663	0.37525
30.664	0.37598
30.665	0.37671
30.666	0.37744
30.667	0.37818
30.668	0.37891
30.669	0.37964
30.670	0.38037
30.671	0.38110
30.672	0.38183
30.673	0.38256
30.674	0.38329
30.675	0.38401
30.676	0.38474
30.677	0.38547
30.678	0.38620
30.679	0.38692
30.680	0.38765
30.681	0.38838
30.682	0.38911
30.683	0.38983
30.684	0.39056
30.685	0.39129
30.686	0.39201
30.687	0.39274
30.688	0.39347
30.689	0.39419
30.690	0.39492
30.691	0.39565
30.692	0.39637
30.693	0.39710
30.694	0.39783
30.695	0.39855
30.696	0.39928
30.697	0.40000
30.698	0.40073
30.699	0.40145
30.700	0.40218
30.701	0.40290
30.702	0.40363
30.703	0.40435
30.704	0.40507
30.705	0.40580
30.706	0.40652
30.707	0.40725
30.708	0.40797
30.709	0.40869
30.710	0.40942
30.711	0.41014
30.712	0.41086
30.713	0.41158
30.714	0.41231
30.715	0.41303
30.716	0.41375
30.717	0.41447
30.718	0.41519
30.719	0.41591
30.720	0.41663
30.721	0.41735
30.722	0.41807
30.723	0.41880
30.724	0.41951
30.725	0.42023
30.726	0.42095
30.727	0.42167
30.728	0.42239
30.729	0.42311
30.730	0.42383
30.731	0.42455
30.732	0.42526
30.733	0.42598
30.734	0.42670
30.735	0.42742
30.736	0.42813
30.737	0.42885
30.738	0.42956
30.739	0.43028
30.740	0.43100
30.741	0.43171
30.742	0.43243
30.743	0.43314
30.744	0.43385
30.745	0.43457
30.746	0.43528
30.747	0.43599
30.748	0.43671
30.749	0.43742
30.750	0.43813
30.751	0.43884
30.752	0.43955
30.753	0.44027
30.754	0.44098
30.755	0.44169
30.756	0.44240
30.757	0.44311
30.758	0.44382
30.759	0.44452
30.760	0.44523
30.761	0.44594
30.762	0.44665
30.763	0.44736
30.764	0.44806
30.765	0.44877
30.766	0.44948
30.767	0.45018
30.768	0.45089
30.769	0.45159
30.770	0.45230
30.771	0.45300
30.772	0.45371
30.773	0.45442
30.774	0.45513
30.775	0.45584
30.776	0.45655
30.777	0.45726
30.778	0.45797
30.779	0.45869
30.780	0.45940
30.781	0.46012
30.782	0.46083
30.783	0.46155
30.784	0.46226
30.785	0.46298
30.786	0.46370
30.787	0.46442
30.788	0.46513
30.789	0.46585
30.790	0.46657
30.791	0.46729
30.792	0.46801
30.793	0.46873
30.794	0.46945
30.795	0.47016
30.796	0.47088
30.797	0.47160
30.798	0.47232
30.799	0.47304
30.800	0.47376
30.801	0.47448
30.802	0.47519
30.803	0.47591
30.804	0.47663
30.805	0.47735
30.806	0.47806
30.807	0.47878
30.808	0.47949
30.809	0.48021
30.810	0.48092
30.811	0.48163
30.812	0.48235
30.813	0.48306
30.814	0.48377
30.815	0.48448
30.816	0.48519
30.817	0.48589
30.818	0.48660
30.819	0.48731
30.820	0.48801
30.821	0.48871
30.822	0.48942
30.823	0.49012
30.824	0.49082
30.825	0.49151
30.826	0.49221
30.827	0.49291
30.828	0.49360
30.829	0.49429
30.830	0.49498
30.831	0.49567
30.832	0.49636
30.833	0.49705
30.834	0.49773
30.835	0.49841
30.836	0.49909
30.837	0.49977
30.838	0.50045
30.839	0.50112
30.840	0.50180
30.841	0.50247
30.842	0.50314
30.843	0.50380
30.844	0.50447
30.845	0.50513
30.846	0.50579
30.847	0.50645
30.848	0.50710
30.849	0.50775
30.850	0.50840
30.851	0.50905
30.852	0.50970
30.853	0.51034
30.854	0.51098
30.855	0.51162
30.856	0.51225
30.857	0.51288
30.858	0.51351
30.859	0.51414
30.860	0.51476
30.861	0.51538
30.862	0.51600
30.863	0.51661
30.864	0.51722
30.865	0.51783
30.866	0.51844
30.867	0.51905
30.868	0.51967
30.869	0.52028
30.870	0.52089
30.871	0.52150
30.872	0.52212
30.873	0.52273
30.874	0.52334
30.875	0.52396
30.876	0.52457
30.877	0.52518
30.878	0.52580
30.879	0.52641
30.880	0.52702
30.881	0.52763
30.882	0.52825
30.883	0.52886
30.884	0.52947
30.885	0.53008
30.886	0.53069
30.887	0.53129
30.888	0.53190
30.889	0.53251
30.890	0.53311
30.891	0.53372
30.892	0.53432
30.893	0.53492
30.894	0.53552
30.895	0.53612
30.896	0.53671
30.897	0.53731
30.898	0.53790
30.899	0.53849
30.900	0.53908
30.901	0.53967
30.902	0.54025
30.903	0.54084
30.904	0.54142
30.905	0.54199
30.906	0.54257
30.907	0.54314
30.908	0.54371
30.909	0.54428
30.910	0.54485
30.911	0.54541
30.912	0.54597
30.913	0.54652
30.914	0.54708
30.915	0.54763
30.916	0.54818
30.917	0.54872
30.918	0.54926
30.919	0.54980
30.920	0.55033
30.921	0.55086
30.922	0.55139
30.923	0.55191
30.924	0.55243
30.925	0.55294
30.926	0.55345
30.927	0.55396
30.928	0.55446
30.929	0.55496
30.930	0.55545
30.931	0.55594
30.932	0.55642
30.933	0.55690
30.934	0.55738
30.935	0.55785
30.936	0.55832
